tensor(46416.7461)
tensor(20249.0098)
tensor(19187.8750)
tensor(21148.3926)
tensor(17869.8438)
tensor(18735.4590)
tensor(20730.4980)
tensor(19724.2773)
tensor(19404.0664)
tensor(20006.4551)
tensor(18925.5273)
tensor(20211.4043)
tensor(18477.9355)
tensor(18477.4219)
tensor(20459.0488)
tensor(20074.2891)
tensor(18465.5938)
tensor(19746.0371)
tensor(18729.1094)
tensor(17407.0703)
tensor(21533.5039)
tensor(18743.6621)
tensor(19849.0391)
tensor(19478.5273)
tensor(18914.5859)
tensor(20877.9785)
tensor(17177.3105)
tensor(19410.4434)
tensor(18960.0977)
tensor(20098.9980)
tensor(18104.5215)
tensor(18871.7793)
tensor(19575.6094)
tensor(19941.4727)
tensor(18247.9551)
tensor(19406.7578)
tensor(18872.0391)
tensor(19710.5605)
tensor(18467.9043)
tensor(17479.5488)
tensor(21163.5547)
tensor(18108.7070)
tensor(20370.)
tensor(20639.1172)
tensor(17270.6250)
tensor(19094.7051)
tensor(19140.0488)
tensor(19169.9941)
tensor(19024.6797)
tensor(18678.5566)
tensor(19601.2383)
tensor(18673.8125)
tensor(19582.0645)
tensor(16948.8066)
tensor(21673.4336)
tensor(17908.8535)
tensor(20474.9004)
tensor(20593.7441)
tensor(17182.9062)
tensor(19518.9883)
tensor(18472.2305)
tensor(18689.4629)
tensor(19463.8379)
tensor(19688.5195)
tensor(18221.6797)
tensor(21070.7207)
tensor(16519.4453)
tensor(17266.1758)
tensor(21139.2559)
tensor(17543.9746)
tensor(20774.7070)
tensor(18138.2891)
tensor(20032.8613)
tensor(19310.5020)
tensor(18579.7637)
tensor(18373.1055)
tensor(19701.8418)
tensor(16123.7734)
tensor(22422.2227)
tensor(17273.2969)
tensor(21001.0234)
tensor(18432.5195)
tensor(19565.0996)
tensor(19496.0742)
tensor(18244.4180)
tensor(20952.3633)
tensor(16447.0293)
tensor(17347.7930)
tensor(20819.4238)
tensor(17579.2266)
tensor(20529.5000)
tensor(19584.7656)
tensor(18050.7070)
tensor(20528.9629)
tensor(16873.2324)
tensor(16938.6816)
tensor(21228.5410)
tensor(19778.2227)
tensor(17743.4141)
tensor(18309.4414)
tensor(19511.2109)
tensor(18349.8223)
tensor(19438.7715)
tensor(20885.9570)
tensor(16326.3994)
tensor(20257.3145)
tensor(17067.0156)
tensor(18329.8457)
tensor(19395.7832)
tensor(17550.6230)
tensor(20322.8027)
tensor(19272.3398)
tensor(18201.1406)
tensor(17974.8594)
tensor(19756.1191)
tensor(18287.8398)
tensor(19358.3516)
tensor(16950.0762)
tensor(20955.5176)
tensor(18913.9531)
tensor(18541.9336)
tensor(17142.0781)
tensor(20674.7324)
tensor(16989.6680)
tensor(20835.3711)
tensor(18665.3496)
tensor(18767.2676)
tensor(17624.2871)
tensor(20011.4102)
tensor(18104.8691)
tensor(19406.4336)
tensor(16452.7129)
tensor(21395.0449)
tensor(20197.2246)
tensor(16794.2402)
tensor(17108.6152)
tensor(20532.7031)
tensor(18775.4043)
tensor(18474.8301)
tensor(18555.2305)
tensor(18727.4453)
tensor(20399.7441)
tensor(16448.1152)
tensor(18280.8418)
tensor(18998.0703)
tensor(19961.7266)
tensor(16929.2988)
tensor(18745.0566)
tensor(18380.4160)
tensor(16390.5469)
tensor(21220.8945)
tensor(19144.2676)
tensor(17853.7051)
tensor(16787.3750)
tensor(20682.6641)
tensor(18172.0898)
tensor(18986.0430)
tensor(18159.4980)
tensor(18951.8223)
tensor(18049.3438)
tensor(19057.1074)
tensor(17643.5195)
tensor(19524.0391)
tensor(18251.5625)
tensor(18754.0332)
tensor(17374.9902)
tensor(19793.9180)
tensor(18279.2207)
tensor(18663.3789)
tensor(18559.6855)
tensor(18290.4922)
tensor(18532.6191)
tensor(18293.2539)
tensor(17850.0508)
tensor(19100.5234)
tensor(19254.8477)
tensor(17359.3262)
tensor(18966.8770)
tensor(17672.8086)
tensor(18302.8496)
tensor(18453.7305)
tensor(20164.0293)
tensor(16149.7451)
tensor(17150.2480)
tensor(19794.3711)
tensor(19173.7168)
tensor(17293.0684)
tensor(17629.7832)
tensor(19143.6152)
tensor(19583.9102)
tensor(16735.6973)
tensor(19796.8828)
tensor(16435.8828)
tensor(17416.6953)
tensor(19305.4844)
tensor(17036.9668)
tensor(19734.5605)
tensor(18920.5879)
tensor(17408.5195)
tensor(20086.9238)
tensor(15947.6982)
tensor(19672.7363)
tensor(16416.4277)
tensor(15904.1074)
tensor(20979.6309)
tensor(18907.5254)
tensor(17284.8438)
tensor(15728.7754)
tensor(21119.9473)
tensor(19205.1602)
tensor(16846.6348)
tensor(17606.7969)
tensor(18758.1211)
tensor(18524.8984)
tensor(17602.0332)
tensor(19265.8398)
tensor(16660.9277)
tensor(18025.7656)
tensor(18141.0430)
tensor(15491.4678)
tensor(21192.0059)
tensor(17409.9707)
tensor(18813.3457)
tensor(15986.7627)
tensor(20505.1953)
tensor(18469.2324)
tensor(17445.1094)
tensor(19503.4883)
tensor(16136.7803)
tensor(17473.4961)
tensor(18583.0879)
tensor(19990.8359)
tensor(15460.8730)
tensor(18270.4746)
tensor(17523.1367)
tensor(17714.7246)
tensor(18154.0449)
tensor(18548.7539)
tensor(17094.9180)
tensor(15757.1689)
tensor(20453.9824)
tensor(15889.5215)
tensor(20249.7168)
