modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
CITROEN C4 LOUNGE ORIGINE 1.6 TURBO FLEX  AUT.,CITROEN,Flex,Automático,Elétrica,Branco,2018,40125,1.6,0,61500
CITROEN C4 LOUNGE ORIGINE 1.6 TURBO FLEX AUT.,CITROEN,Flex,Automático,Hidráulica,Branco,2018,39000,1.6,0,61500
CITROEN C4 LOUNGE ORIGINE 2.0 FLEX 4P AUT.,CITROEN,Flex,Automático,Hidráulica,Branco,2018,39000,1.6,0,59900
CITROEN C4 LOUNGE ORIGINE 2.0 FLEX 4P AUT.,CITROEN,Flex,Automático,Hidráulica,Preto,2016,53000,2.0,0,46990
CITROEN C4 LOUNGE TENDANCE 2.0 FLEX 4P AUT.,CITROEN,Flex,Automático,Hidráulica,Prata,2016,68000,2.0,0,47000
CITROEN JUMPER 2.3 15/16LUG. TB DIESEL,CITROEN,Diesel,Manual,Hidráulica,Branco,2016,170,2.0,0,88000
CITROEN JUMPER 2.3 VETRATO TB DIESEL,CITROEN,Diesel,Manual,Hidráulica,Branco,2015,225000,2.0,0,72000
CITROEN JUMPER 2.3 VETRATO TB DIESEL,CITROEN,Diesel,Manual,Hidráulica,Branco,2015,225000,2.0,0,69000
DODGE JOURNEY RT 3.6 V6 AUT.,DODGE,Gasolina,Automático,Hidráulica,Branco,2015,66000,3.0,0,68000
FIAT ,FIAT,Flex,Manual,Hidráulica,Vermelho,2016,47000000,1.4,0,40000
FIAT ,FIAT,Flex,Manual,Hidráulica,Vermelho,2016,47000000,1.4,0,38000
FIAT ,FIAT,Diesel,Automático,Hidráulica,Cinza,2019,39000,2.0,0,131000
FIAT ARGO 1.0 6V FLEX.,FIAT,Flex,Manual,Elétrica,Branco,2019,35000,1.0,0,49390
FIAT ARGO 1.0 6V FLEX.,FIAT,Flex,Manual,Elétrica,Branco,2018,40000,1.0,0,48600
FIAT ARGO 1.0 6V FLEX.,FIAT,Flex,Manual,Elétrica,Branco,2019,58,1.0,0,50000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2019,62000,1.0,0,53000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2018,80,1.0,0,48000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2018,85000,1.0,0,49500
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2018,85000,1.0,0,49500
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Hidráulica,Branco,2018,74000,1.0,0,48000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Hidráulica,Branco,2018,77123,1.0,0,45000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2019,29000,1.0,0,48500
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Preto,2019,30600,1.0,0,52000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2018,78000,1.0,0,55000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Hidráulica,Prata,2019,45000,1.0,0,47000
FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Flex,Manual,Elétrica,Branco,2018,43,1.0,0,51400
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Flex,Manual,Assistida,Preto,2019,60000,1.0,0,50900
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Flex,Manual,Elétrica,Branco,2018,85000,1.8,0,46700
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Flex,Manual,Elétrica,Preto,2018,45000,1.0,0,54000
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Flex,Manual,Elétrica,Branco,2018,53000,1.0,0,40000
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Flex,Manual,Hidráulica,Branco,2019,21600,1.0,0,49900
