@relation SP_COMPLETO-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_predicted

@attribute modelo numeric
@attribute marca numeric
@attribute combustivel numeric
@attribute cambio numeric
@attribute direcao numeric
@attribute cor numeric
@attribute ano numeric
@attribute quilometragem numeric
@attribute potenciamotor numeric
@attribute blindado numeric
@attribute predictedvalor numeric
@attribute valor numeric

@data
0.335436,0.27027,0.2,0.5,0,0.222222,0,0.01044,0.133333,0,44357.719023,39600
0.159832,0.162162,0.2,0,0,0.111111,0,0.00765,0.333333,0,83843.743835,68000
0.35857,0.27027,0.2,0,0,0.555556,0,0.00522,0.133333,0,54972.651284,50890
0.75184,0.783784,0.2,0.5,0.333333,0.222222,1,0.002511,0,0,49549.8784,42900
0.184543,0.162162,0.2,0.5,0,0.111111,0.25,0.00432,0,0,39417.528449,32900
0.739222,0.783784,0.2,0.5,0,0.222222,0.25,0.007245,0.2,0,55831.467421,52000
0.362776,0.27027,0.2,0.5,0,0.111111,1,0.00423,0,0,46370.085609,49990
0.664038,0.702703,0.2,0,0.333333,0.333333,0.75,0.00486,0.2,0,93890.503885,79500
0.493691,0.432432,0,0,0.333333,0.111111,0,0.0054,0.666667,0,149224.592576,109990
0.93428,1,0.2,0,0,0.111111,0,0.00657,0.333333,0,80611.121256,96900
0.895899,1,0.2,0.5,0.333333,0,0.75,0.00558,0.2,0,69119.779657,48890
0.237119,0.162162,0.2,0.5,0,0,0.75,0.00342,0,0,42849.489988,37000
0.405889,0.297297,0.2,0,0.333333,0.333333,0.5,0.00666,0.333333,1,141176.813469,95750
0.157729,0.162162,0.2,0.5,0,0.222222,0.75,0.003691,0.133333,0,62042.502037,51000
0.780231,0.783784,0.2,0.5,0,0,0.75,0.00612,0,0,43693.55808,42000
0.993165,1,0.2,0.5,0,0,1,0.00188,0.2,0,71327.537515,53990
0.476866,0.351351,0.4,0.5,0,0.222222,0.75,0.00261,0.666667,0,144370.95002,147900
0.45163,0.324324,0.2,0.5,0,0,1,0.001081,0,0,43859.029828,60490
0.687697,0.702703,0.2,0,0.333333,0.222222,0.75,0.002844,0.2,0,90496.758089,60990
0.273396,0.189189,0.2,0.5,0.333333,0.555556,0.5,0.00657,0.2,0,59358.789936,52990
0.356993,0.27027,0.2,0.5,0,0,0,0.00666,0,0,36176.346365,39800
0.355941,0.27027,0.2,0.5,0.333333,0.222222,1,0.00171,0,0,46365.224949,48990
0.766562,0.783784,0.4,0.5,0,0,0.25,0.000009,0.333333,0,62738.638434,139900
0.290747,0.189189,0.2,0.5,0.333333,0.555556,0.5,0.0045,0,0,37637.653573,32900
0.414826,0.297297,0.2,0,0.333333,0.666667,0.25,0.00315,0.266667,0,78125.656492,80000
0.364879,0.27027,0.2,0,0,0.111111,0.5,0.003715,0.133333,0,65332.37337,47920
0.988959,1,0.2,0,0.333333,0.444444,1,0.004462,0,0,66662.641941,72990
0.81756,0.918919,0.2,0,0,0,1,0.000009,0.266667,0,119252.766822,85000
0.68612,0.702703,0.2,0,0,0,0.75,0.008031,0.2,0,88224.764244,51900
0.273396,0.189189,0.2,0.5,0.333333,0,1,0.00261,0.2,0,72453.266656,53900
0.175079,0.162162,0.2,0.5,0.666667,0.222222,0.75,0.0054,0,0,44761.661607,31990
0.987907,1,0.2,0,0.333333,0.222222,1,0.00234,0.2,0,99832.636394,78900
0.506835,0.432432,0.2,0,0.333333,0.111111,0.25,0.00675,0.266667,0,75560.499072,59900
0.231861,0.162162,0.4,0,0.333333,0.222222,1,0.005922,0.333333,0,126374.570793,148990
0.352787,0.27027,0.2,0.5,0,0.222222,1,0.006144,0,0,47359.058677,46590
0.754995,0.783784,0.2,0.5,0,0.222222,0.25,0.009,0,0,39519.795107,36900
0.290747,0.189189,0.2,0.5,0.333333,0.111111,0.75,0.00558,0,0,40839.50387,39900
0.952156,1,0.2,0,0.333333,0.111111,1,0.001285,0,0,66372.610007,75600
0.562566,0.621622,0.2,0,0,0.111111,1,0.002813,0.2,0,106669.301173,166900
