modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
4159,8,4,2,1,0,2016,79900,1.0,0,37900.0
4159,8,4,2,1,9,2017,74000,1.0,0,38990.0
4159,8,4,2,2,7,2018,62000,1.0,0,41900.0
4159,8,4,2,1,0,2016,99000,1.0,0,35900.0
4159,8,4,2,1,0,2016,54042,1.0,0,35000.0
4159,8,4,2,2,0,2018,88000,1.0,0,38900.0
4159,8,4,2,2,9,2018,30000,1.0,0,45000.0
4159,8,4,2,2,0,2017,33000,1.0,0,37990.0
4159,8,4,2,1,7,2018,90225,1.0,0,38400.0
4159,8,4,2,2,0,2019,18300,1.0,0,39990.0
4159,8,4,2,1,0,2018,55000,1.0,0,40900.0
4159,8,4,2,1,0,2018,50000,1.0,0,39900.0
4159,8,4,2,1,2,2015,62,1.0,0,36500.0
4159,8,4,2,1,7,2017,99000,1.0,0,36500.0
4159,8,4,2,1,0,2018,46000,1.0,0,37990.0
4159,8,4,2,2,0,2017,39600,1.0,0,39890.0
4159,8,4,2,2,0,2018,43000,1.0,0,39800.0
4159,8,4,2,1,7,2017,46000,1.0,0,31900.0
4159,8,4,2,1,0,2017,65000,1.0,0,42900.0
4159,8,4,2,2,0,2018,38400,1.0,0,40000.0
4159,8,4,2,1,9,2018,45679,1.0,0,34320.0
4159,8,4,2,2,0,2015,81078,1.0,0,33750.0
4159,8,4,2,1,0,2017,110000,1.0,0,37990.0
4159,8,4,2,1,5,2019,17000,1.0,0,44000.0
4159,8,4,2,1,2,2017,50000,1.0,0,32900.0
4159,8,4,2,2,9,2015,121000,1.0,0,38900.0
4159,8,4,2,2,0,2018,39900,1.0,0,42990.0
4159,8,4,2,1,9,2018,77000,1.0,0,39900.0
4159,8,4,2,1,7,2017,81000,1.0,0,38900.0
4159,8,4,2,2,7,2018,42000,1.0,0,41500.0
4159,8,4,2,2,7,2017,49680,1.0,0,39800.0
4159,8,4,2,1,9,2017,75400,1.0,0,39900.0
4159,8,4,2,1,0,2015,98500,1.0,0,32500.0
4159,8,4,2,1,2,2019,28800,1.0,0,47900.0
4159,8,4,2,1,5,2019,52040,1.0,0,43900.0
4159,8,4,2,1,9,2018,38000,1.0,0,41900.0
4159,8,4,2,1,0,2015,53000,1.0,0,36500.0
4159,8,4,2,2,5,2019,24000,1.0,0,44900.0
4159,8,4,2,2,9,2018,44266,1.5,0,41999.0
4159,8,4,2,1,2,2017,89000,1.0,0,35000.0
4159,8,4,2,2,4,2015,136000,1.0,0,36000.0
4159,8,4,2,1,7,2016,142283,1.0,0,37900.0
4159,8,4,2,1,0,2018,95000,1.0,0,33000.0
4159,8,4,2,2,9,2017,75000,1.0,0,35000.0
4159,8,4,2,1,0,2017,131000,1.0,0,32000.0
4159,8,4,2,1,7,2017,76800,1.0,0,36500.0
4159,8,4,2,2,0,2018,49400,1.0,0,39900.0
4159,8,4,2,2,0,2019,20000,1.0,0,46900.0
4159,8,4,2,2,0,2019,32530,1.0,0,42400.0
4159,8,4,2,1,0,2018,51982,1.0,0,43900.0
4159,8,4,2,2,4,2015,136000,1.0,0,36000.0
4159,8,4,2,2,7,2015,88306,1.0,0,35900.0
4159,8,4,2,2,7,2018,70000,1.0,0,39500.0
4159,8,4,2,1,0,2019,40000,1.0,0,43990.0
4159,8,4,2,2,0,2017,89000,1.0,0,38900.0
4159,8,4,2,1,0,2015,86000,1.0,0,37900.0
4159,8,4,2,2,2,2019,17334,1.0,0,45900.0
4159,8,4,2,2,0,2019,41000,1.0,0,39900.0
4159,8,4,2,2,7,2016,72597,1.0,0,35900.0
4159,8,4,1,2,9,2018,86717,1.0,0,34500.0
