modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
4095,42,4,2,1,9,2017,41700,1.0,0,41900.0
4095,42,4,2,2,0,2017,117000,1.0,0,39000.0
4095,42,4,2,2,7,2017,39000,1.0,0,51150.0
4095,42,4,2,2,7,2017,12000,1.0,0,46000.0
4095,42,4,2,1,7,2017,30000,1.0,0,43300.0
4095,42,4,2,1,0,2016,82183,1.0,0,42800.0
4095,42,4,2,2,7,2018,45000,1.0,0,47900.0
4095,42,4,2,2,9,2015,73000,1.0,0,43900.0
4095,42,4,2,2,9,2018,55000,1.0,0,45890.0
4095,42,4,2,2,5,2016,59000,1.0,0,43500.0
4095,42,4,2,1,0,2016,71000,1.0,0,45900.0
4095,42,4,2,2,7,2016,26000,1.0,0,44900.0
4095,42,4,2,1,0,2018,120000,1.0,0,46900.0
4095,42,4,2,2,7,2016,73000,1.0,0,45900.0
4095,42,4,2,2,7,2017,54000,1.0,0,43900.0
4095,42,4,2,2,9,2017,65000,1.0,0,43990.0
4095,42,4,2,1,9,2016,71000,1.0,0,38000.0
4095,42,4,2,2,6,2015,69562,1.0,0,39900.0
4095,42,4,2,2,9,2016,86136,1.0,0,37800.0
4095,42,4,2,2,7,2015,99800,1.0,0,37900.0
4095,42,4,2,2,0,2016,57000,1.0,0,44990.0
4095,42,4,2,2,8,2017,61000,1.0,0,40175.0
4095,42,4,2,2,9,2019,35000,1.0,0,49000.0
4095,42,4,2,2,9,2015,55000,1.0,0,42888.0
4095,42,4,2,2,5,2015,97000,1.6,0,42990.0
4095,42,4,2,2,0,2017,33356,1.0,0,43741.0
4095,42,4,2,2,9,2016,25050,1.0,0,43000.0
4095,42,4,2,2,9,2019,60000,1.0,0,53800.0
4095,42,4,2,1,5,2019,100000,1.0,0,49000.0
4095,42,4,2,2,9,2019,35988,1.0,0,52900.0
4095,42,4,2,2,0,2016,79000,1.0,0,41999.0
4095,42,4,2,2,5,2017,53000,1.0,0,45900.0
4095,42,4,2,1,7,2015,55000,1.0,0,39900.0
4095,42,4,2,2,5,2017,24400,1.0,0,46990.0
4095,42,4,2,1,9,2017,38500,1.0,0,46900.0
4095,42,4,2,1,9,2018,15800,1.0,0,50000.0
4095,42,4,2,2,5,2018,109000,1.0,0,44900.0
4095,42,4,2,2,5,2018,80000,1.0,0,47500.0
4095,42,4,2,2,9,2017,69000,1.0,0,45500.0
4095,42,4,2,1,9,2017,67000,1.0,0,46900.0
4095,42,4,2,2,5,2016,102206,1.0,0,39000.0
4095,42,4,2,2,0,2015,85000,1.0,0,39900.0
4095,42,4,2,2,7,2015,113000,1.0,0,39500.0
4095,42,4,2,2,0,2015,88500,1.0,0,40000.0
4095,42,4,2,1,9,2017,61795,1.0,0,45900.0
4095,42,4,2,1,0,2015,60500,1.0,0,40990.0
4095,42,4,2,2,5,2019,43869,1.0,0,50490.0
4095,42,4,2,2,0,2015,86485,1.0,0,36000.0
4095,42,4,2,2,9,2019,30600,1.0,0,50000.0
4095,42,4,2,2,0,2015,97000,1.0,0,42900.0
4095,42,4,2,2,7,2018,10350,1.0,0,50000.0
4095,42,4,2,1,0,2018,41000,1.0,0,48900.0
4095,42,4,2,2,9,2018,52069,1.0,0,48900.0
4095,42,4,2,2,7,2018,69900,1.0,0,50000.0
4095,42,4,2,1,7,2019,27000,1.0,0,51900.0
4095,42,4,2,2,0,2015,31300,1.0,0,39990.0
4095,42,4,2,1,6,2018,22000,1.0,0,45900.0
4095,42,4,2,2,0,2019,45000,1.0,0,48990.0
4095,42,4,2,1,9,2017,43000,1.0,0,44790.0
4095,42,4,2,1,0,2016,77900,1.0,0,42900.0
4095,42,4,2,2,7,2017,74000,1.0,0,43800.0
4095,42,4,2,2,7,2017,88243,1.0,0,45990.0
4095,42,4,2,1,0,2017,76000,1.0,0,49000.0
4095,42,4,2,2,2,2015,90123,1.0,0,39000.0
4095,42,4,2,2,0,2016,79000,1.0,0,40000.0
4095,42,4,2,2,9,2018,48793,1.0,0,51900.0
4095,42,4,2,1,0,2018,30445,1.0,0,51900.0
4095,42,4,2,2,6,2016,96000,1.0,0,36000.0
4095,42,4,2,2,0,2016,59000,1.0,0,46500.0
4095,42,4,2,2,0,2017,55,1.0,0,44000.0
4095,42,4,2,1,9,2015,57000,1.0,0,41500.0
4095,42,4,2,2,2,2015,52000,1.0,0,39000.0
4095,42,4,2,2,7,2015,116906,1.0,0,33000.0
4095,42,4,2,1,5,2019,24158,1.0,0,53700.0
4095,42,4,2,2,5,2019,65400,1.0,0,50000.0
4095,42,4,2,1,9,2016,129750,1.0,0,44900.0
4095,42,4,2,1,0,2015,89000,1.0,0,40000.0
4095,42,4,2,1,0,2015,83000,1.0,0,39000.0
4095,42,4,2,2,7,2017,86000,1.0,0,45000.0
4095,42,4,2,1,9,2019,13700,1.0,0,54900.0
4095,42,4,2,2,0,2015,43000,1.0,0,48990.0
4095,42,4,2,2,0,2017,29980,1.0,0,45900.0
4095,42,4,2,2,9,2019,19100,1.0,0,52500.0
4095,42,4,2,1,7,2017,64000,1.0,0,43990.0
4095,42,4,2,1,7,2019,16270,1.0,0,54900.0
4095,42,4,2,1,0,2016,57000,1.0,0,38700.0
4095,42,4,2,2,9,2019,35000,1.0,0,50900.0
4095,42,4,2,2,7,2015,21717,1.0,0,41900.0
4095,42,4,2,2,9,2019,35000,1.0,0,50900.0
4095,42,4,0,2,7,2015,123000,1.6,0,45500.0
4095,42,4,2,1,5,2015,38000,1.0,0,42500.0
4095,42,4,2,2,7,2015,55100,1.0,0,40000.0
4095,42,4,2,2,0,2018,27000,1.0,0,46900.0
4095,42,4,2,1,9,2017,46000,1.0,0,39000.0
4095,42,4,2,1,0,2019,30000,1.0,0,54890.0
4095,42,4,2,2,5,2015,38500,1.0,0,39000.0
4095,42,4,2,2,0,2015,69000,1.0,0,42900.0
4095,42,4,2,2,0,2015,80000,1.0,0,32000.0
4095,42,4,2,1,9,2018,52000,1.0,0,46900.0
4095,42,4,2,2,2,2015,51000,1.0,0,42900.0
4095,42,4,2,2,0,2016,51000,1.0,0,45000.0
4095,42,4,2,1,0,2015,78000,1.0,0,41900.0
4095,42,4,2,2,0,2019,19000,1.0,0,54000.0
4095,42,4,2,2,5,2017,77000,1.0,0,45900.0
4095,42,4,2,2,0,2017,68800,1.0,0,45000.0
4095,42,4,2,1,0,2017,23000,1.0,0,48900.0
4095,42,4,2,2,0,2019,35000,1.0,0,47000.0
4095,42,4,2,2,5,2017,72100,1.0,0,43900.0
4095,42,4,2,2,7,2015,61,1.0,0,36500.0
4095,42,4,2,2,8,2018,51000,1.0,0,47900.0
4095,42,4,2,2,6,2015,77000,1.0,0,45900.0
4095,42,4,2,2,0,2017,115000,1.0,0,37900.0
4095,42,4,2,2,0,2018,42500,1.0,0,47500.0
4095,42,4,2,1,0,2018,99000,1.0,0,46490.0
4095,42,4,2,1,0,2015,64000,1.0,0,43000.0
4095,42,4,2,2,0,2015,56000,1.0,0,43900.0
4095,42,4,2,2,7,2017,50000,1.0,0,44890.0
4095,42,4,2,2,0,2015,106000,1.0,0,44900.0
4095,42,4,2,2,9,2019,11435,1.0,0,54999.0
4095,42,4,2,2,9,2018,51310,1.0,0,49900.0
4095,42,4,2,1,7,2018,38547,1.0,0,48500.0
4095,42,4,2,2,7,2018,22000,1.0,0,49990.0
4095,42,4,2,1,7,2015,120000,1.0,0,38990.0
4095,42,4,2,2,9,2019,26900,1.0,0,57000.0
4095,42,4,2,1,0,2018,81292,1.0,0,47900.0
4095,42,4,2,2,5,2018,47000,1.0,0,48990.0
4095,42,4,2,2,0,2015,31300,1.0,0,39900.0
4095,42,4,2,1,0,2017,78500,1.0,0,47900.0
4095,42,4,2,2,2,2015,68900,1.0,0,38000.0
4095,42,4,2,2,7,2017,39000,1.0,0,48800.0
4095,42,4,2,2,7,2019,29485,1.0,0,50990.0
4095,42,4,2,2,7,2015,74,1.0,0,42000.0
4095,42,4,2,2,7,2015,71689,1.0,0,42000.0
