@relation SE_COMPLETO-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_predicted

@attribute modelo numeric
@attribute marca numeric
@attribute combustivel numeric
@attribute cambio numeric
@attribute direcao numeric
@attribute cor numeric
@attribute ano numeric
@attribute quilometragem numeric
@attribute potenciamotor numeric
@attribute blindado numeric
@attribute predictedvalor numeric
@attribute valor numeric

@data
0.324107,0.25,0.2,0,0.333333,0.111111,0.75,0.001083,0.133333,0,72850.010223,79990
0.633036,0.714286,0.2,0,0.333333,0.111111,0.5,0.0019,0.2,0,74413.110704,51000
0.89375,1,0.2,0.5,0,0.111111,0.5,0.001,0.2,0,55724.866027,37000
0.761607,0.892857,0.2,0,0.333333,0.111111,0.25,0.001133,0.333333,0,85665.716391,78500
0.39375,0.285714,0.2,0,0.333333,0.555556,0,0.001767,0.166667,0,60419.383357,59000
0.24375,0.214286,0.2,0,0.333333,0.555556,0.75,0.0008,0.333333,0,94670.287948,60500
0.605357,0.714286,0.2,0,0.333333,0.666667,0.75,0.00035,0.2,0,82736.419164,85000
0.863393,1,0.2,0.5,0.333333,0.111111,0.75,0.000789,0.2,0,61027.628029,53000
0.9375,1,0.2,0,0.333333,0,0.75,0.001033,0,0,73048.056277,71000
0.346429,0.25,0.2,0.5,0,0.555556,0.75,0.000867,0,0,45038.452921,47500
0.346429,0.25,0.2,0.5,0,0.111111,1,0.000417,0,0,48417.841362,55000
0.492857,0.321429,0,0,0.333333,0.111111,1,0.000885,0.2,0,99359.625118,116990
0.64375,0.75,0.2,0,0.333333,0.111111,0.5,0.000867,0.2,0,74206.071046,47900
0.529464,0.464286,0,0,0,0.111111,0,0.001417,0.333333,0,75384.699111,76500
0.222321,0.214286,0.2,0.5,0,0.222222,0,0.001243,0.2,0,46428.91654,39000
0.825893,0.892857,0.2,0,0.333333,0.111111,1,0.000248,0.1,0,90315.244919,69500
0.772321,0.892857,0.2,0,0.333333,0.222222,1,0.000667,0.333333,0,120314.867338,103000
0.339286,0.25,0.2,0.5,0,0.111111,0,0.001333,0,0,36302.751376,36000
0.41875,0.285714,0.2,0,0.333333,0.222222,0.25,0.000001,0.266667,0,74333.759886,74800
0.179464,0.178571,0.4,0,0.333333,0.111111,1,0.000773,0.333333,0,132353.170756,116000
0.892857,1,0.2,0,0,0.222222,0,0.00225,0.2,0,69243.261822,34800
0.641071,0.75,0.2,0,0.333333,0.444444,0,0.001333,0.2,0,62728.666777,37000
0.499107,0.428571,0.4,0,0.333333,0.444444,0.75,0.0007,0.333333,0,145004.195609,155000
0.178571,0.178571,0.4,0,0.333333,0.111111,1,0.001542,0.333333,0,132298.613058,135000
0.488393,0.321429,0,0,0.333333,0.111111,0.25,0.00125,0.333333,0,91950.165551,71900
0.43125,0.321429,0.2,0.5,0.333333,0.111111,0.75,0.001133,0.2,0,63925.272149,78000
0.498214,0.428571,0.2,0,0.333333,0.111111,0.5,0.0006,0.333333,0,88788.676588,110000
0.729464,0.821429,0.2,0.5,0,0.222222,0.25,0.00145,0.2,0,49141.566157,34990
0.360714,0.25,0.2,0,0.333333,0.111111,1,0.000417,0.133333,0,82793.239101,64500
0.835714,0.964286,0,0,0,0.444444,0,0.001143,0.333333,0,77748.172247,89900
0.738393,0.821429,0.2,0.5,0,0.222222,0.75,0.0004,0.2,0,57739.095126,47500
0.005357,0,0.2,0,0.333333,0.222222,0.5,0.001333,0.133333,0,65583.038236,89900
0.2625,0.214286,0.2,0.5,0.333333,0.555556,1,0.000833,0,0,50578.822208,43500
0.946429,1,0.2,0.5,0,0.111111,0.5,0.000783,0.2,0,58057.842975,76000
0.792857,0.892857,0.4,0,0,0.111111,0.25,0.0025,0.333333,0,139880.924954,183000
0.705357,0.821429,0.2,0.5,0,0.444444,0,0.001183,0.2,0,46281.837379,41000
0.557143,0.607143,0.2,0,0.333333,0.111111,1,0.000243,0.2,0,91295.660036,151000
0.169643,0.178571,0.2,0,0.333333,0.111111,1,0.001,0.266667,0,92703.300527,86000
0.075,0.178571,0.2,0.5,0.333333,0.111111,1,0.000317,0.266667,0,74000.199451,59000
0.208929,0.214286,0.2,0,0,0.222222,0,0.001667,0.333333,0,63110.768382,51000
0.166071,0.178571,0.2,0.5,0,0.111111,0.25,0.001183,0.133333,0,45696.54182,58000
0.089286,0.178571,0.2,0.5,0,0.111111,1,0.00075,0.133333,0,58459.271017,46000
0.772321,0.892857,0.2,0,0.333333,0.111111,0.75,0.000001,0.333333,0,107015.366747,94900
0.954464,1,0.2,0.5,0,0.111111,0,0.001583,0.2,0,50070.93144,38500
0.44375,0.321429,0.2,0.5,0.333333,0.666667,0.5,0.000833,0.666667,0,100329.39993,43999
0.461607,0.321429,0,0,0,0.111111,0,0.001167,0.2,0,69978.217932,41000
0.917857,1,0.2,0.5,0,0.666667,0.5,0.001217,0.2,0,58535.372364,42000
0.861607,1,0.2,0.5,0,0.111111,0.25,0.000917,0.2,0,50378.275661,44500
0.100893,0.178571,0.2,0,0.333333,0.444444,0.75,0.000367,0,0,54088.506457,43500
0.500893,0.428571,0.4,0,0,0.444444,0.75,0.000883,0.333333,0,144068.615201,135000
0.259821,0.214286,0.2,0.5,0.333333,0.444444,1,0.000835,0,0,50214.707728,46990
0.201786,0.214286,0.2,0.5,0.333333,0.111111,0,0.001267,0.2,0,49842.669205,51000
0.614286,0.714286,0.2,0.5,0.333333,0.222222,0,0.001133,0,0,33692.656521,34990
0.984821,1,0.2,0.5,0,0.111111,0,0.002333,0,0,37424.594071,32500
0.491071,0.321429,0.2,0,0,0.555556,0,0.001141,0.333333,0,70511.176941,44900
0.775893,0.892857,0.2,0,0.333333,0,0.5,0.001,0.166667,0,75568.321087,49000
0.60625,0.714286,0.2,0,0.333333,0.222222,0.75,0.00095,0.2,0,81610.157369,79500
0.814286,0.892857,0.4,0,0,0.444444,0.5,0.001133,0.333333,0,155766.303499,220000
0.898214,1,0.2,0.5,0,0.111111,0.5,0.001167,0,0,38825.736343,39000
0.207143,0.214286,0.2,0,0.333333,0.111111,0.5,0.000001,0.2,0,69703.368921,58900
0.201786,0.214286,0.2,0.5,0,0.555556,0,0.0014,0.2,0,47389.560784,48990
0.220536,0.214286,0.2,0.5,0.333333,0,0,0.001398,0.166667,0,47551.108854,38000
0.361607,0.25,0.2,0.5,0.333333,0.444444,0.75,0.000417,0.133333,0,59517.150271,59000
0.470536,0.321429,0.2,0,0.333333,0.111111,0,0.001267,0.2,0,62841.241212,46000
0.766964,0.892857,0.2,0,0.333333,0.555556,0.5,0.002083,0.266667,0,88781.707155,69000
0.083036,0.178571,0.2,0.5,0,0.222222,0.25,0.000001,0.266667,0,52962.317166,55000
0.441964,0.321429,0.2,0.5,0,0.111111,0,0.001255,0.2,0,47278.246751,44000
0.990179,1,0.2,0.5,0,0.555556,0.75,0.001133,0.2,0,67150.125125,50000
0.772321,0.892857,0.2,0,0.333333,0.111111,0.25,0.001083,0.333333,0,86382.441012,78500
0.125,0.178571,0.2,1,0,0.111111,0.5,0.001333,0.2,0,47548.912559,44500
0.3625,0.25,0.2,0,0.333333,0.222222,0.75,0.000592,0.133333,0,74631.547311,61500
0.863393,1,0.2,0.5,0,0.111111,1,0.000333,0.2,0,65559.983373,56000
0.258929,0.214286,0.2,0.5,0.333333,0.222222,1,0.000633,0,0,49621.950779,46500
0.76875,0.892857,0.2,0,0,0.555556,0.75,0.0005,0.266667,0,95489.279273,85000
0.802679,0.892857,0.2,0,0,0.111111,0.75,0.000583,0.333333,0,105776.704295,137000
0.089286,0.178571,0.2,0.5,0,0.111111,0.25,0.00037,0.133333,0,44816.643169,41000
0.609821,0.714286,0.2,0.5,0,0.555556,0,0.00105,0,0,33813.338896,36500
0.444643,0.321429,0.2,0.5,0,0.222222,0,0.001533,0,0,36778.063646,39000
0.344643,0.25,0.2,0.5,0,0.555556,1,0.001,0,0,49102.84324,46500
0.171429,0.178571,0.4,0.5,0,0.222222,0.5,0.001171,0.333333,0,65543.900697,78000
0.416964,0.285714,0.2,0,0.333333,0.555556,1,0.000835,0.266667,0,102492.226999,99900
0.344643,0.25,0.2,0.5,0,0,0.5,0.001133,0,0,40607.91353,42000
0.957143,1,0.2,0.5,0,0.111111,0,0.000125,0.2,0,50129.408764,28900
0.232143,0.214286,0.2,0,0,0.111111,0,0.001317,0.2,0,54598.511527,43000
0.266071,0.214286,0.2,0.5,0.333333,0.222222,0,0.001087,0.166667,0,49097.867273,38500
0.100893,0.178571,0.2,0,0,0.111111,0.75,0.00002,0,0,52091.587796,44000
0.882143,1,0.2,0.5,0,0.444444,0,0.001117,0.2,0,48791.999215,33000
0.310714,0.25,0.2,0,0.333333,0.555556,1,0.000167,0,0,65068.581769,10000
0.804464,0.892857,0.4,0,0,0,0.5,0.000002,0.333333,0,156083.579462,162500
0.491964,0.321429,0,0,0,0.111111,1,0,1,0,155242.706253,117690
0.325,0.25,0.2,0,0.333333,0.111111,0,0.000724,0.266667,0,65309.213975,62000
0.741071,0.821429,0.2,0.5,0,0.555556,0.5,0.000001,0.2,0,54270.637681,43900
0.259821,0.214286,0.2,0.5,0.333333,0.111111,0,0.001417,0,0,37816.382596,36000
0.772321,0.892857,0.2,0,0.333333,0.111111,1,0.000833,0.333333,0,120109.433774,103500
0.4,0.285714,0.2,0,0.333333,0.555556,0.75,0.000751,0.333333,0,99407.045617,94500
0.083036,0.178571,0,0.5,0,0.555556,0,0.00162,0.266667,0,69773.310938,40000
0.863393,1,0.2,0.5,0.333333,0.111111,1,0.00059,0.2,0,67253.873818,55500
0.472321,0.321429,0.2,0.5,0.333333,0.111111,0.75,0.000447,0,0,45863.473605,46500
0.670536,0.821429,0.2,0.5,0,0.111111,0.25,0.001083,0.2,0,47134.047647,56000
0.183036,0.178571,0.2,0.5,0,0.222222,0,0.001183,0,0,36022.659663,31100
0.5125,0.428571,0.2,0,0.333333,0.111111,0.75,0.000433,0.266667,0,91784.929945,85000
0.863393,1,0.2,0.5,0,0.111111,1,0.001017,0.2,0,65582.245988,51000
0.258929,0.214286,0.2,0.5,0.333333,0.444444,0,0.0015,0,0,39073.964419,32000
0.804464,0.892857,0.4,0,0,0.111111,0.75,0.001283,0.333333,0,170736.037295,189990
0.872321,1,0.2,0.5,0.333333,0.222222,0.25,0.001333,0.2,0,53251.43058,44500
0.5,0.428571,0.2,0,0.333333,0.111111,0.75,0.00034,0.333333,0,99144.414202,107500
0.772321,0.892857,0.2,0,0.333333,0.222222,0.25,0.002417,0.333333,0,86848.245489,75900
0.441964,0.321429,0.2,0.5,0.333333,0.111111,0.5,0.000367,0.2,0,58910.499929,46000
0.208036,0.214286,0.2,0.5,0.333333,0.111111,0,0.001333,0.2,0,49925.178648,47500
0.286607,0.214286,0.4,0,0.333333,0.111111,0.5,0.001583,0.666667,0,160302.863326,152000
0.988393,1,0.2,0.5,0,0.222222,0,0.001302,0.2,0,51596.450871,38500
0.415179,0.285714,0.2,0,0,0.111111,0.25,0.000717,0.166667,0,61046.26299,61000
0.344643,0.25,0.2,0.5,0.333333,0.222222,0.75,0.000683,0,0,45833.79752,45000
0.2125,0.214286,0.2,0,0.333333,0.222222,0.75,0.000983,0.333333,0,92265.595591,72000
0.300893,0.214286,0.4,0,0.333333,0.111111,1,0.000583,0.666667,0,195496.988482,162000
0.733036,0.821429,0.2,0.5,0,0.222222,0.25,0.001933,0,0,35122.923605,36990
0.324107,0.25,0.2,0,0.333333,0.444444,0.5,0.0008,0.133333,0,66597.57134,70900
0.991964,1,0.2,0.5,0,0.111111,0.75,0.000833,0,0,46147.58417,45000
0.344643,0.25,0.2,0.5,0.333333,0.111111,0.75,0.00065,0,0,45531.515946,40800
0.441964,0.321429,0.2,0.5,0,0.111111,0,0.000767,0.2,0,47268.836509,39500
0.286607,0.214286,0.4,0,0.333333,0.444444,1,0.001037,0.666667,0,194141.383,179990
0.348214,0.25,0.2,0.5,0,0.111111,0,0.001533,0.133333,0,43588.320062,37000
0.766071,0.892857,0.2,0,0,0.222222,0.5,0.0004,0.266667,0,84507.659851,73000
0.865179,1,0.2,0.5,0.333333,0.111111,1,0.000578,0.2,0,67355.569905,58000
0.814286,0.892857,0.4,0,1,0.111111,0.5,0.000867,0.333333,0,158633.57624,216000
0.360714,0.25,0.2,0,0.333333,0.444444,0.25,0.000983,0.133333,0,61863.515473,44990
0.534821,0.464286,0.2,0,0.333333,0.444444,1,0.000483,0.333333,0,112871.038204,123500
0.469643,0.321429,0.2,0.5,0.333333,0.222222,1,0.000667,0,0,50390.360146,53990
0.500893,0.428571,0.4,0,0,0.444444,0.75,0.000883,0.333333,0,144068.615201,135000
0.991071,1,0.2,0.5,0,0.111111,0,0.0017,0,0,37607.997748,32500
0.291964,0.214286,0.4,0,0.333333,0.111111,0.75,0.000001,0.333333,0,128354.707093,135000
0.578571,0.678571,0.4,0,0,0.444444,0,0.001833,0.666667,0,144323.339462,110000
0.08125,0.178571,0.2,0.5,0,0.111111,0,0.001667,0.133333,0,41753.751449,42900
0.772321,0.892857,0.2,0,0,0.222222,0.25,0.0015,0.333333,0,82831.627605,77500
0.089286,0.178571,0.2,0.5,0,0,0.75,0.000608,0.133333,0,52944.460992,38000
0.05625,0.107143,0.2,0,0,0.111111,0.5,0.000945,0.2,0,65176.841003,55500
0.772321,0.892857,0.2,0,0.333333,0.333333,0.5,0.001483,0.333333,0,96581.610609,81000
0.772321,0.892857,0.2,0,0.333333,0.111111,0.75,0.000001,0.333333,0,107015.367563,94900
0.242857,0.214286,0.2,0,0.333333,0.111111,0.25,0.001775,0.333333,0,76057.841034,52000
0.591071,0.678571,0.4,0,0,0.222222,0,0.0017,0.666667,0,145976.893485,128900
0.772321,0.892857,0.2,0,0.333333,0.111111,0.5,0.001333,0.333333,0,95861.654721,81000
0.621429,0.714286,0.2,0,0.333333,0.111111,0,0.0015,0.333333,0,72996.128615,46800
0.314286,0.25,0.2,0.5,0,0.666667,0.25,0.000002,0,0,39353.187543,29500
0.9375,1,0.2,0,0.333333,0.111111,1,0.00065,0,0,83320.197586,73000
0.320536,0.25,0.2,0,0,0.222222,0.5,0.000401,0.266667,0,74619.695579,56000
0.242857,0.214286,0.2,0,0,0.111111,0.25,0.001017,0.333333,0,70425.699618,57900
0.376786,0.25,0.2,0.5,0.333333,0.111111,0.75,0.000819,0.266667,0,71110.152351,53000
0.524107,0.464286,0.2,0,0.333333,0.444444,1,0.00046,0.2,0,94185.943325,80990
0.396429,0.285714,0.2,0,0.333333,0.222222,0.75,0.001589,0.166667,0,78797.987698,69900
0.346429,0.25,0.2,0.5,0,0.222222,0.25,0.000002,0,0,38570.468081,39000
0.38125,0.25,0.2,0,0,0.111111,0.75,0.000767,0.133333,0,72059.687372,75900
0.48125,0.321429,0.2,0.5,0,0.111111,0.75,0.000683,0.2,0,61358.874059,61900
0.366071,0.25,0.2,0,0,0.111111,1,0.0002,0.333333,0,102704.450281,145900
0.116071,0.178571,0.2,0.5,0,0.111111,0,0.0017,0,0,35066.115788,33900
0.291964,0.214286,0.4,0,0,0.555556,0.75,0.00195,0.333333,0,126194.833569,132000
0.346429,0.25,0.2,0.5,0.333333,0.111111,0.75,0.0008,0,0,45568.818699,44800
0.804464,0.892857,0.4,0,0,0.111111,0.5,0.001333,0.333333,0,155742.428906,172000
0.772321,0.892857,0.2,0,0,0.222222,0,0.001317,0.333333,0,74772.535504,73500
0.347321,0.25,0.2,0,0,0.111111,0.25,0.001081,0.133333,0,57143.094705,49900
0.424107,0.285714,0.2,0,0.333333,0.555556,0.75,0,0.166667,0,80908.249396,77900
0.064286,0.178571,0.2,0.5,0.333333,0.111111,0.75,0.001417,0,0,43494.914936,49500
0.997321,1,0.2,0.5,0,0.222222,0,0.000683,0.2,0,51900.953782,32000
0.116071,0.178571,0.2,0.5,0,0.111111,0,0.000917,0,0,35055.262133,36000
0.252679,0.214286,0.2,0,0.333333,0.111111,0.25,0.000717,0.333333,0,76312.392513,86500
0.341071,0.25,0.2,0,0,0.444444,0.75,0.000287,0.133333,0,71028.719936,60000
0.941964,1,0.2,0.5,0,0.222222,0.5,0.001634,0.2,0,58188.335003,45500
0.660714,0.821429,0.2,0,0.333333,0.555556,0.75,0.000833,0.2,0,83441.686914,72000
0.470536,0.321429,0.2,0,0.333333,0.111111,0,0.001333,0.2,0,62843.157017,46990
0.471429,0.321429,0.2,0.5,0.333333,0.111111,1,0.000417,0,0,50155.443185,51500
0.179464,0.178571,0.4,0,0.333333,0.111111,1,0.001067,0.333333,0,132367.381024,128900
0.500893,0.428571,0.4,0,0,0.444444,0.75,0.000002,0.333333,0,144023.489676,130000
0.339286,0.25,0.2,0.5,0,0.555556,0.75,0.000667,0,0,44905.852034,44200
0.500893,0.428571,0.4,0,0.333333,0,0.5,0.001283,0.333333,0,129910.663775,122000
0.3625,0.25,0.2,0,0.333333,0,1,0.000267,0.133333,0,82640.828205,68000
0.48125,0.321429,0.2,0,0,0.777778,0.25,0.000788,0.2,0,67315.060734,54000
0.344643,0.25,0.2,0.5,0.333333,0.111111,1,0.000978,0,0,49775.777394,46500
0.861607,1,0.2,0.5,0.333333,0.111111,0.25,0.0009,0.2,0,52375.850328,49500
0.348214,0.25,0.2,0.5,0.333333,0.444444,0,0.000833,0.133333,0,48427.443883,39900
0.444643,0.321429,0.2,0.5,0,0.111111,0.75,0.00065,0,0,43994.826744,45000
0.113393,0.178571,0.2,0.5,0,0.111111,0.25,0.000983,0,0,36961.531528,35500
0.780357,0.892857,0.2,0,0.333333,0.222222,0.5,0.0004,0.1,0,68385.38106,49900
0.814286,0.892857,0.4,0,0,0.444444,0.5,0.00115,0.333333,0,155767.10575,230000
0.174107,0.178571,0.2,0,0,0,0.5,0.0013,0.266667,0,71495.460217,84000
0.35,0.25,0.2,0.5,0,0.222222,1,0.0006,0.133333,0,60979.419832,62000
0.338393,0.25,0.2,0.5,0,0.222222,0.75,0.001217,0.133333,0,55158.458787,43000
0.258929,0.214286,0.2,0.5,0.333333,0.222222,1,0.000633,0,0,49621.950779,48000
0.988393,1,0.2,0.5,0,0.111111,0.75,0.000933,0.2,0,65830.854407,47500
0.990179,1,0.2,0.5,0,0.555556,0,0.0012,0.2,0,52829.090517,45000
0.760714,0.892857,0.2,0,0.333333,0.555556,1,0.000333,0.333333,0,119948.661823,105990
0.141964,0.178571,0.2,0.5,0,0.666667,0,0.00055,0,0,36808.599111,36000
0.235714,0.214286,0.2,0.5,0.333333,0.111111,0.25,0.00129,0.2,0,53807.348656,42000
0.772321,0.892857,0,0,0.333333,0.111111,0.25,0.001282,0.333333,0,86739.394839,82500
0.866964,1,0.2,0.5,0.333333,0.111111,0,0.001458,0.2,0,49527.775008,45900
0.407143,0.285714,0,0,0.333333,0.111111,0.5,0.0012,0.166667,0,84689.335292,106500
0.513393,0.428571,0.4,0,0,0.666667,0.75,0.000665,0.333333,0,144716.018777,110000
0.500893,0.428571,0.4,0,0,0.222222,0.5,0.0012,0.333333,0,128301.378995,125000
0.036607,0.071429,0.2,0,0,0.111111,1,0.000467,0.166667,0,77282.50506,66500
0.4,0.285714,0.2,0,0.333333,0.444444,0.75,0.00095,0.333333,0,99023.578611,103900
0.345536,0.25,0.2,0.5,0,0.222222,1,0.000483,0,0,48547.611739,47500
0.7625,0.892857,0.2,0,0.333333,0.222222,0.25,0.0015,0.333333,0,86151.884579,82500
0.135714,0.178571,0.2,0,0,0.111111,0,0.001333,0.2,0,53338.659604,38000
0.733036,0.821429,0.2,0.5,0,0.111111,0,0.001494,0,0,33481.590883,34000
0.946429,1,0.2,0.5,0,0.111111,0,0.001675,0.2,0,49799.955076,60500
0.373214,0.25,0.2,0,0,0.555556,0.25,0.001283,0.266667,0,69761.989723,55000
0.259821,0.214286,0.2,0.5,0,0.111111,0.5,0.00045,0,0,40439.659076,41000
0.249107,0.214286,0.2,0,0.333333,0.444444,0.25,0.00143,0.333333,0,77620.184386,59900
0.585714,0.678571,0.2,0,0,0.111111,0.5,0.001233,0.333333,0,83300.108547,60000
0.772321,0.892857,0.2,0,0,0.111111,1,0.000231,0.333333,0,116226.266263,107000
0.930357,1,0,0,0.333333,0.444444,0.5,0.001283,0.333333,0,96927.266335,90000
0.258929,0.214286,0.2,0.5,0,0.111111,0.5,0.0015,0,0,40445.314616,37000
0.391964,0.285714,0.2,0,0.333333,0.555556,0.5,0.000917,0.166667,0,71819.061495,68000
0.425893,0.321429,0.2,0,0.333333,0.111111,0,0.001083,0.333333,0,72168.665437,67500
0.359821,0.25,0.2,0.5,0,0.222222,0.25,0.001233,0.133333,0,47117.941703,45000
0.346429,0.25,0.2,0.5,0.333333,0.111111,1,0.000617,0,0,49804.939483,55900
0.265179,0.214286,0.2,0.5,0.333333,0.222222,1,0.000633,0.166667,0,66829.577712,54999
0.35,0.25,0.2,0.5,0.333333,0,1,0.000315,0.133333,0,63376.306881,62000
0.516964,0.428571,0.2,0.5,0.333333,0.111111,0.25,0.00105,0.266667,0,58700.927046,58000
0.609821,0.714286,0.2,0.5,0,0.222222,1,0.000816,0,0,41275.511732,48990
0.979464,1,0.2,0.5,0,0,0,0.0013,0,0,37020.07194,34000
0.725,0.821429,0.2,0.5,0,0.111111,0.25,0.001333,0,0,34663.079754,36000
0.175,0.178571,0.2,0,0.333333,0.666667,0.75,0.000867,0.266667,0,86315.154312,85000
0.772321,0.892857,0.2,0,0,0.111111,0.25,0.001675,0.333333,0,82533.999225,50000
0.847321,1,0.4,0,0,0.444444,0.75,0.00185,0.333333,0,172437.074225,144900
0.346429,0.25,0.2,0.5,0.333333,0.111111,1,0.001,0,0,49814.495536,49800
0.016964,0,0,0,0.333333,0.333333,0.25,0.000993,0.333333,0,95606.273486,109000
0.414286,0.285714,0.2,0,0.333333,0.555556,0,0.001067,0.166667,0,61003.530617,54900
0.344643,0.25,0.2,0.5,0.333333,0.111111,1,0.000275,0,0,49758.270814,44900
0.632143,0.714286,0.2,0.5,0.333333,0.111111,0.25,0.001028,0.2,0,50507.26188,44000
0.15,0.178571,0,0.5,0,0.555556,0.25,0.00145,0.133333,0,68081.631323,42000
0.9375,1,0.2,0,0.333333,0.222222,1,0.000967,0,0,83520.780029,72900
0.116071,0.178571,0.2,0.5,0,0.555556,0,0.001333,0,0,36199.508057,31000
0.766964,0.892857,0.2,0,0,0.222222,0.25,0.000516,0.266667,0,76036.171515,70000
0.444643,0.321429,0.2,0.5,0.333333,0.444444,0.5,0.001055,0,0,43234.432417,40990
0.430357,0.321429,0.2,0,0.333333,0.222222,0.5,0.00105,0.2,0,74721.878648,78000
0.229464,0.214286,0.2,0.5,0.333333,0.111111,0.25,0.001075,0.2,0,53711.760172,39000
