tensor(60276.7031)
tensor(58573.5039)
tensor(58244.4609)
tensor(58141.7695)
tensor(59693.5508)
tensor(58986.6133)
tensor(57735.0898)
tensor(58514.2344)
tensor(60413.3047)
tensor(58581.5898)
tensor(59255.6367)
tensor(57823.5078)
tensor(58992.0938)
tensor(58927.7969)
tensor(57104.7188)
tensor(59923.4453)
tensor(57558.8711)
tensor(57003.3633)
tensor(59416.6641)
tensor(59273.9492)
tensor(54812.8359)
tensor(57438.3281)
tensor(57424.0781)
tensor(58904.9922)
tensor(59137.0391)
tensor(56359.5000)
tensor(57358.1328)
tensor(57997.9883)
tensor(57049.7852)
tensor(57153.4805)
tensor(59027.2266)
tensor(55802.1211)
tensor(56634.1445)
tensor(56580.7656)
tensor(57292.4688)
tensor(57062.9609)
tensor(57590.8516)
tensor(57177.5312)
tensor(55142.0117)
tensor(56769.9883)
tensor(57462.5938)
tensor(54978.8359)
tensor(58217.2344)
tensor(55475.2500)
tensor(54774.0117)
tensor(56643.8008)
tensor(54753.2695)
tensor(56732.2500)
tensor(55639.9609)
tensor(55338.9766)
tensor(56280.2383)
tensor(56792.5195)
tensor(54575.5703)
tensor(54786.0195)
tensor(53606.2500)
tensor(55899.8633)
tensor(56076.7617)
tensor(54447.9805)
tensor(54830.2734)
tensor(55217.6445)
tensor(54878.2266)
tensor(54357.9414)
tensor(54095.8555)
tensor(55658.3203)
tensor(54622.6484)
tensor(51526.8789)
tensor(52461.4141)
tensor(55220.9492)
tensor(53484.4492)
tensor(53386.1602)
tensor(52361.8945)
tensor(54526.4141)
tensor(54105.2188)
tensor(51350.2969)
tensor(53417.9258)
tensor(50768.6133)
tensor(54691.9102)
tensor(51890.8320)
tensor(53100.8398)
tensor(52127.1992)
tensor(50549.6875)
tensor(52608.9688)
tensor(52360.7852)
tensor(49138.4492)
tensor(50781.8633)
tensor(51246.0898)
tensor(51052.1680)
tensor(52708.0156)
tensor(49297.9844)
tensor(49171.7305)
tensor(49072.5391)
tensor(50248.2891)
tensor(50567.3359)
tensor(49489.8398)
tensor(47845.1797)
tensor(50959.7461)
tensor(49565.8633)
tensor(49527.5234)
tensor(46520.5547)
tensor(47820.1484)
tensor(49645.8750)
tensor(46274.6172)
tensor(47331.0234)
tensor(45966.7812)
tensor(49047.1953)
tensor(46013.3555)
tensor(46589.1953)
tensor(47383.5820)
tensor(47315.6094)
tensor(45222.1211)
tensor(44707.9258)
tensor(45547.8281)
tensor(46702.5547)
tensor(42261.1328)
tensor(43644.4453)
tensor(44220.3438)
tensor(44821.9688)
tensor(45898.9258)
tensor(40044.1992)
tensor(44063.4258)
tensor(43520.7656)
tensor(41278.5586)
tensor(42128.7188)
tensor(41526.8281)
tensor(42097.2812)
tensor(40026.3633)
tensor(39904.4414)
tensor(42444.1836)
tensor(37877.0391)
tensor(41234.3516)
tensor(38973.6914)
tensor(36623.8203)
tensor(39132.4609)
tensor(37959.0859)
tensor(36365.8672)
tensor(36752.3281)
tensor(37636.3477)
tensor(35424.7891)
tensor(35826.3359)
tensor(35246.0273)
tensor(35053.1328)
tensor(29850.9219)
tensor(36285.1250)
tensor(36678.2227)
tensor(32198.9707)
tensor(34017.6680)
tensor(31931.8164)
tensor(31538.5332)
tensor(35381.8633)
tensor(26720.6914)
tensor(29319.2246)
tensor(32261.1875)
tensor(29032.6816)
tensor(32992.3008)
tensor(30205.9727)
tensor(22859.6406)
tensor(31031.0293)
tensor(26880.2441)
tensor(25353.5176)
tensor(26419.7949)
tensor(27636.3496)
tensor(26443.0879)
tensor(30233.9004)
tensor(25128.4121)
tensor(21211.7988)
tensor(21170.6055)
tensor(24429.6426)
tensor(30322.9102)
tensor(22732.9727)
tensor(24229.4570)
tensor(26599.2383)
tensor(22242.3652)
tensor(24561.7520)
tensor(24967.6641)
tensor(22965.5059)
tensor(23819.3125)
tensor(23761.7695)
tensor(25583.0918)
tensor(21926.8027)
tensor(22022.2891)
tensor(25000.0117)
tensor(22130.2480)
tensor(22088.1289)
tensor(22273.5781)
tensor(22181.4883)
tensor(25134.2852)
tensor(24635.2891)
tensor(22084.1797)
tensor(22335.0273)
tensor(25086.1797)
tensor(22575.4375)
tensor(21091.2148)
tensor(25273.4141)
tensor(20332.8008)
tensor(23705.2852)
tensor(26994.7266)
tensor(22073.9141)
tensor(19347.1113)
tensor(20742.8047)
tensor(25141.4199)
tensor(23326.1465)
tensor(23238.3066)
tensor(23582.0391)
tensor(22144.1855)
tensor(19251.4883)
tensor(25213.5977)
tensor(25062.5664)
tensor(23526.2109)
tensor(21016.7500)
tensor(24939.3438)
tensor(23705.4453)
tensor(18653.9609)
tensor(27658.9336)
tensor(20849.2969)
tensor(23329.3223)
tensor(25340.5957)
tensor(23569.9492)
tensor(24665.4395)
tensor(20246.2129)
tensor(21740.0371)
