Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2016,75000,1.0,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,0,0,41.500
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2012,37000,1.0,Flex,Manual,Hidráulica,Branco,7,1,1,1,1,0,1,1,0,1,0,37.000
GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2016,86,1.8,Flex,Automático,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,1,0,54.900
VW - VOLKSWAGEN GOL 1.0 POWER 16V 76CV 4P,VW - VOLKSWAGEN,Sedã,2023,0,1.0,Gasolina,Manual,Hidráulica,Prata,7,0,0,0,1,1,0,1,0,0,0,10.500
HONDA CIVIC SEDAN SPORT 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2019,58000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,2,1,1,1,1,1,1,1,0,1,0,110.000
PEUGEOT 307 MILLESIM200 1.6 FLEX 16V 5P,PEUGEOT,Hatch,2013,150,1.6,Flex,Manual,Hidráulica,Vermelho,0,1,1,1,1,1,1,1,1,0,0,9.000
HYUNDAI CRETA PULSE 1.6 16V FLEX MEC.,HYUNDAI,SUV,2017,86000,1.6,Flex,Manual,Elétrica,Vermelho,5,0,0,0,0,0,0,0,0,0,0,84.990
FORD SEDAN SEL 1.5 16V FLEX,FORD,Sedã,2018,62000,1.0,Flex,Manual,Elétrica,Prata,8,1,1,1,1,1,1,1,1,0,0,49.500
FORD KA TRAIL 1.0 12V FLEX MEC. 5P,FORD,Hatch,2018,72000,1.0,Flex,Manual,Elétrica,Branco,0,1,1,1,1,1,1,1,0,0,0,49.990
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2018,66800,1.6,Flex,Manual,Hidráulica,Branco,7,1,1,1,1,1,1,1,0,0,0,56.500
HONDA FIT EXL 1.5 FLEX/FLEXONE 16V 5P AUT,HONDA,Hatch,2014,75000,1.5,Flex,Automático,Hidráulica,Prata,0,1,1,1,1,1,1,1,1,0,0,55.500
VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Sedã,2019,77285,1.0,Flex,Automático,Elétrica,Prata,7,1,1,1,1,1,1,1,1,0,0,83.500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2013,80000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,9,0,0,0,0,0,0,0,0,0,0,63.000
VW - VOLKSWAGEN FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2008,200000,1.6,Flex,Manual,Hidráulica,Preto,7,1,1,1,1,1,0,1,0,0,0,24.500
JEEP RENEGADE1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2019,43372,1.8,Flex,Automático,Elétrica,Preto,5,1,1,1,0,1,1,0,0,1,0,90.000
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2012,1,1.0,Gasolina,Manual,Hidráulica,Branco,6,1,0,1,1,1,1,0,1,1,0,26.900
FORD FIESTA,FORD,Sedã,2012,137000,1.6,Flex,Manual,Hidráulica,Preto,9,1,1,1,1,1,1,1,0,0,0,27.500
TOYOTA COROLLA ALTIS PREM. HYBRID 1.8 FLEX AUT,TOYOTA,Sedã,2020,33000,1.8,Híbrido,Automático,Elétrica,Branco,8,1,1,1,1,1,1,1,1,1,0,149.990
HYUNDAI CRETA ATTITUDE 1.6 16V FLEX MEC.,HYUNDAI,SUV,2019,45000,1.6,Flex,Manual,Elétrica,Branco,9,1,1,1,0,1,1,0,1,1,0,79.900
VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1981,10000,1.6,Gasolina,Manual,Mecânica,Branco,9,0,0,0,0,0,0,0,0,0,0,3.000
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2006,173,1.0,Flex,Manual,Hidráulica,Vermelho,3,0,1,1,1,1,0,1,0,0,0,20.000
HYUNDAI ELANTRA GLS 1.8 16V,HYUNDAI,Sedã,2012,145000,1.8,Gasolina,Automático,Elétrica,Prata,8,1,1,1,1,1,1,1,1,1,0,55.000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2012,103000,1.8,Flex,Manual,Hidráulica,Prata,1,1,1,1,1,1,1,0,1,0,0,44.900
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,Passeio,1996,12354763,1.0,Gasolina,Manual,Mecânica,Azul,7,1,1,0,0,0,0,1,0,0,0,7.500
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2009,144000,1.0,Flex,Manual,Mecânica,Preto,1,1,1,1,0,1,0,1,0,0,0,16.000
FORD KA+ SEDAN 1.0 TIVCT FLEX 4P,FORD,Sedã,2020,50000,1.0,Flex,Manual,Elétrica,Branco,6,1,1,1,1,1,1,1,0,0,0,56.900
GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2013,73000,1.4,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,0,1,1,0,0,52.000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2009,131690,1.0,Flex,Manual,Hidráulica,Prata,3,1,1,1,1,0,0,1,0,0,0,14.500
FORD RANGER XL 2.2 4X4 CD DIESEL MEC.,FORD,Pick-up,2014,136000,2.0 - 2.9,Diesel,Manual,Hidráulica,Cinza,9,1,1,1,1,1,1,1,0,0,0,98.000
VW - VOLKSWAGEN POLO BLUEMOTION 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2003,0,1.6,Gasolina,Manual,Hidráulica,Prata,3,1,1,1,1,1,0,1,0,0,0,18.000
CITROEN C3 ORIGINE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,80000,1.5,Flex,Manual,Elétrica,Branco,3,1,1,1,0,1,1,1,0,1,0,37.900
MERCEDES-BENZ C-450 AMG SPORT 3.0 TB 362CV AUT.,MERCEDES-BENZ,Sedã,2016,38800,3.0 - 3.9,Gasolina,Automático,Elétrica,Prata,4,1,1,1,0,1,1,1,1,1,0,249.990
RENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 16V 5P AUT,RENAULT,Hatch,2012,115000,1.6,Flex,Automático,Hidráulica,Vermelho,8,1,1,1,1,1,1,1,1,0,0,31.000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2010,80000000,1.0,Flex,Manual,Hidráulica,Cinza,0,0,0,0,0,0,0,0,0,0,0,17.500
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,Pick-up,2017,193940,2.0 - 2.9,Diesel,Automático,Elétrica,Cinza,0,0,0,0,0,0,0,0,0,0,0,149.990
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2018,48500,1.6,Flex,Automático,Hidráulica,Preto,3,1,1,1,1,1,1,1,0,0,0,51.000
VW - VOLKSWAGEN GOL 1000 MI PLUS 16V 2P E 4P,VW - VOLKSWAGEN,Passeio,1999,10000,1.0,Gasolina,Manual,Hidráulica,Branco,2,0,0,1,1,0,0,0,0,0,0,8.000
FIAT PULSE DRIVE 1.3 8V FLEX MEC.,FIAT,SUV,2022,3000,1.3,Flex,Manual,Elétrica,Outra,0,1,1,1,1,1,1,1,1,0,0,94.900
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2012,103500,1.4,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,0,0,0,32.000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2010,163000,1.0,Flex,Manual,Mecânica,Preto,8,0,1,0,0,1,0,1,0,0,0,12.000
HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,Sedã,2017,100000,1.5,Flex,Automático,Hidráulica,Branco,7,1,1,1,1,1,1,1,1,1,0,129.900
VW - VOLKSWAGEN FOX 1.6 MSI HIGHLINE 16V FLEX 4P MANUAL.,VW - VOLKSWAGEN,Passeio,2006,20000000,1.0,Flex,Manual,Mecânica,Preto,5,0,0,0,0,0,0,0,0,0,0,16.000
TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2015,85000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,9,1,1,1,1,1,1,1,1,1,0,86.000
FORD RANGER XLS 2.2 4X4 CD DIESEL MEC.,FORD,Pick-up,2018,74000,2.0 - 2.9,Diesel,Manual,Elétrica,Branco,5,0,0,0,0,0,0,0,0,0,0,139.000
VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2014,143000,1.6,Flex,Manual,Mecânica,Branco,0,1,0,1,0,1,0,0,0,0,0,44.000
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2018,51800,1.6,Flex,Manual,Elétrica,Branco,6,1,1,1,1,1,1,1,0,0,0,54.990
VW - VOLKSWAGEN FOX COMFORTLINE I MOTION 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,50,1.6,Flex,Automático,Hidráulica,Vermelho,0,1,1,1,1,1,1,1,1,1,0,48.000
VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,49000,1.6,Flex,Manual,Hidráulica,Branco,2,1,1,1,0,1,1,1,0,0,0,25.500
FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2013,135000,1.6,Flex,Manual,Hidráulica,Cinza,7,1,1,1,1,1,0,1,0,0,0,29.500
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,260000,1.6,Flex,Manual,Hidráulica,Prata,9,1,1,1,1,1,1,1,1,0,0,16.500
HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,Sedã,2015,120,1.0,Flex,Manual,Elétrica,Branco,8,1,1,1,1,1,1,1,1,0,0,47.500
JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,54000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,8,1,1,1,0,1,1,1,1,1,0,119.990
KIA MOTORS SPORTAGE,KIA MOTORS,Sedã,2013,180000,2.0 - 2.9,Flex,Manual,Hidráulica,Cinza,7,0,0,0,0,0,0,0,0,0,0,68.900
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2019,50000,1.0,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,0,0,0,50.000
VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 5P MEC.,VW - VOLKSWAGEN,Sedã,2019,47000,1.6,Flex,Manual,Elétrica,Branco,9,1,1,1,0,1,1,1,1,0,0,74.500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2009,118485,1.0,Flex,Manual,Hidráulica,Branco,3,1,1,1,1,0,0,1,0,0,0,26.000
GM - CHEVROLET BLAZER S-10 4.3 V6,GM - CHEVROLET,SUV,1996,175000,4.0 ou mais,Gasolina,Manual,Hidráulica,Verde,5,1,1,1,1,1,0,1,1,1,0,30.000
FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,Van/Utilitário,2007,148000,1.6,Flex,Manual,Hidráulica,Outra,6,1,1,1,1,1,0,1,1,0,0,27.500
NISSAN TIIDA SL 1.8/1.8 FLEX 16V AUT.,NISSAN,Hatch,2011,53000,1.8,Flex,Automático,Hidráulica,Prata,0,1,1,1,1,1,1,1,1,0,0,38.800
HYUNDAI HB20X STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Sedã,2014,101000,1.6,Flex,Manual,Hidráulica,Cinza,0,1,1,1,1,1,1,1,0,1,0,49.900
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,67000,1.0,Flex,Manual,Elétrica,Prata,0,1,1,1,0,1,1,1,1,0,0,53.990
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2018,43,1.4,Flex,Automático,Elétrica,Preto,3,1,1,1,1,1,1,1,1,1,0,59.800
PEUGEOT 206 SW ESCAPADE 1.6 16V FLEX 5P,PEUGEOT,Hatch,2008,149000,1.6,Flex,Manual,Hidráulica,Prata,0,1,1,1,1,1,0,0,0,0,0,13.500
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,64000,1.0,Flex,Manual,Elétrica,Prata,8,1,1,1,0,1,1,1,1,1,1,57.500
BMW 135IA COUPE 3.0 24V 306CV,BMW,Van/Utilitário,1950 ou anterior,222,4.0 ou mais,Híbrido,Automático,Assistida,Preto,1,0,0,0,0,0,0,0,0,0,0,1
JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,69341,2.0 - 2.9,Flex,Automático,Elétrica,Branco,8,0,0,0,0,0,0,0,0,0,0,116.900
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2013,114,1.0,Flex,Manual,Hidráulica,Branco,9,1,1,1,1,1,0,1,1,0,0,28.000
GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2004,220000,1.0,Gasolina,Manual,Mecânica,Prata,1,0,0,1,0,1,0,0,0,0,0,14.000
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2020,57000,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,9,1,1,1,1,1,1,1,1,1,0,276.800
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2011,155000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,9,1,1,1,1,1,1,1,1,1,0,49.000
HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2018,20564,1.0,Flex,Manual,Elétrica,Prata,5,0,0,0,0,0,0,0,0,0,0,55.000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,95000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,8,1,1,1,1,1,1,1,1,1,0,86.900
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,37000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,6,1,1,1,1,1,1,1,1,1,0,150.000
FIAT SIENA,FIAT,Sedã,2013,0,1.4,Flex,Manual,Hidráulica,Outra,0,1,1,1,1,1,1,1,1,0,0,32.000
VW - VOLKSWAGEN GOL CLI / CL/ COPA/ STONES 1.6,VW - VOLKSWAGEN,Hatch,1989,81300,1.6,Álcool,Manual,Mecânica,Cinza,6,0,0,0,0,0,0,0,0,0,0,30.000
GM - CHEVROLET CORSA SED CLASSIC LIFE 1.6 MPFI VHC 8V,GM - CHEVROLET,Sedã,2011,316000,1.0,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,26.000
HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,HYUNDAI,Passeio,2014,96000,1.6,Flex,Manual,Hidráulica,Cinza,7,1,1,1,1,1,1,1,0,1,0,54.000
CHERY TIGGO 7 TXS 1.5 16V TURBO FLEX AUT.,CHERY,SUV,2022,10000,1.5,Flex,Automático,Elétrica,Cinza,8,1,1,1,0,1,1,1,1,1,0,140.990
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2013,125000,1.6,Flex,Manual,Elétrica,Branco,0,1,1,1,0,1,1,0,0,0,0,31.000
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,Passeio,2022,18000,3.0 - 3.9,Diesel,Automático,Elétrica,Cinza,0,1,1,1,0,1,1,1,1,1,0,245
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2014,113822,1.5,Flex,Manual,Elétrica,Branco,2,1,1,1,0,1,1,1,1,0,0,38.000
JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2019,43000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,7,1,1,1,1,1,1,1,1,1,0,120.000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,Pick-up,2016,10745,1.8,Flex,Automático,Hidráulica,Branco,9,1,1,1,1,1,1,1,1,0,0,68.000
FIAT BRAVO SPORTING 1.8 FLEX 16V 5P,FIAT,Hatch,2016,105824,1.8,Flex,Manual,Hidráulica,Vermelho,0,1,1,1,1,1,1,0,0,0,0,57.990
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2015,44000,1.0,Flex,Manual,Elétrica,Branco,2,1,1,1,1,1,1,1,1,0,0,41.000
FIAT UNO,FIAT,Hatch,2009,217,1.0,Flex,Manual,Hidráulica,Branco,2,0,0,1,0,1,0,0,0,0,0,17.000
VW - VOLKSWAGEN FOX SELECAO 1.0 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,90000,1.0,Flex,Manual,Hidráulica,Prata,2,1,1,1,1,1,1,1,1,0,0,39.000
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Passeio,2018,80125,1.0,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,0,0,54.000
RENAULT SANDERO LIFE FLEX 1.0 12V 5P MEC.,RENAULT,Passeio,2020,47125,1.0,Flex,Manual,Elétrica,Cinza,8,1,1,1,1,1,1,1,1,0,0,55.000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Sedã,2016,10000,1.4,Gasolina,Semi-Automático,Mecânica,Vermelho,6,0,0,0,0,0,0,1,0,0,0,2.800
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,73000,1.6,Flex,Manual,Hidráulica,Branco,7,1,1,1,1,1,1,1,0,0,0,54.900
FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,Sedã,2014,159000,1.6,Flex,Automático,Elétrica,Branco,2,1,1,1,0,1,1,1,1,0,0,41.900
VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Sedã,2020,12000,1.0,Flex,Automático,Elétrica,Branco,8,1,1,1,1,1,1,1,1,1,0,96.000
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2019,1,1.6,Flex,Manual,Hidráulica,Prata,1,1,1,1,0,1,1,1,1,1,0,62.000
VW - VOLKSWAGEN GOL 1.0 POWER 16V 76CV 4P,VW - VOLKSWAGEN,Hatch,2002,190000,1.0,Gasolina,Manual,Hidráulica,Outra,4,1,1,1,1,1,0,1,0,0,0,11.000
JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2018,37000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4,1,1,1,1,1,1,1,1,1,0,107.000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2010,146000,1.0,Flex,Manual,Hidráulica,Prata,1,1,1,1,1,1,0,1,0,0,0,18.900
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2010,185128,1.0,Flex,Manual,Hidráulica,Vermelho,8,1,1,1,1,1,0,1,0,0,0,21.000
GM - CHEVROLET PRISMA SED. LT 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Passeio,2014,84822,1.0,Flex,Manual,Hidráulica,Branco,7,1,1,1,1,1,1,1,1,0,0,46.000
VW - VOLKSWAGEN FOX,VW - VOLKSWAGEN,Hatch,2005,162500,1.0,Flex,Manual,Hidráulica,Outra,8,0,0,0,0,0,0,0,0,0,0,19.900
VW - VOLKSWAGEN FOX XTREME 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2021,6000,1.6,Flex,Manual,Elétrica,Cinza,4,1,1,1,0,1,1,1,1,1,0,75.500
VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2012,52000,1.0,Flex,Manual,Hidráulica,Cinza,9,1,1,1,1,0,0,1,0,0,0,30.000
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2009,120000,1.4,Gasolina,Manual,Hidráulica,Preto,9,1,1,1,1,0,0,1,1,0,0,27.000
TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2019,45000,1.8,Flex,Automático,Hidráulica,Preto,8,1,1,1,1,1,1,1,1,1,0,97.000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2021,27000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,7,1,1,1,1,1,1,1,1,1,0,141.000
VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2003,185992,1.6,Gasolina,Manual,Hidráulica,Cinza,3,0,0,0,0,0,0,0,0,0,0,14.500
VW - VOLKSWAGEN GOLF 1.6MI/ 1.6MI GENER./BLACK & SILVER,VW - VOLKSWAGEN,Hatch,2003,160000,1.6,Gasolina,Manual,Hidráulica,Prata,3,1,1,1,1,1,0,1,1,0,0,30.000
TOYOTA ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2013,150000,1.5,Flex,Manual,Elétrica,Preto,9,1,1,1,1,1,1,1,1,0,0,35.000
HYUNDAI ELANTRA GLS 2.0 16V FLEX AUT.,HYUNDAI,Sedã,2014,89000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,0,1,1,1,1,1,1,1,1,1,0,40.000
VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2010,168600,1.0,Flex,Manual,Hidráulica,Preto,7,1,1,1,1,0,0,1,0,0,0,27.500
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2019,42000,1.0,Flex,Manual,Hidráulica,Branco,2,1,1,1,1,1,1,1,0,0,0,49.000
HONDA CIVIC SED. LXL/LXL SE 1.8 FLEX 16V MEC.,HONDA,Sedã,2002,200000,1.8,Gasolina,Manual,Hidráulica,Prata,0,1,1,1,1,1,1,1,1,1,0,12.500
NISSAN VERSA 1.0 12V FLEXSTART 4P MEC.,NISSAN,Sedã,2019,40000,1.0,Flex,Manual,Hidráulica,Preto,2,1,1,1,1,1,1,1,1,0,0,51.000
PEUGEOT PARTNER  VAN ESCAPADE 1.6 FLEX 16V 5P,PEUGEOT,Van/Utilitário,2011,165000,1.6,Flex,Manual,Hidráulica,Prata,1,1,1,1,1,1,0,1,0,0,0,32.000
HONDA CIVIC SEDAN EX 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2017,79000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,6,1,1,1,1,1,1,1,1,1,0,100.990
FIAT FIORINO PICK-UP WORKING 1.5 MPI / I.E.,FIAT,Pick-up,1995,166658,1.5,Flex,Manual,Mecânica,Verde,0,0,0,0,0,0,0,1,0,0,0,11.200.000
GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2011,129000,2.0 - 2.9,Flex,Manual,Hidráulica,Vermelho,7,1,1,1,1,1,1,1,1,0,0,30.000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Pick-up,2013,110000,1.4,Flex,Manual,Hidráulica,Vermelho,1,1,1,1,1,0,0,1,0,0,0,45.500
FORD RANGER XLS 2.5 16V 4X2 CD FLEX,FORD,Pick-up,2013,161894,2.0 - 2.9,Flex,Manual,Hidráulica,Cinza,6,1,1,1,1,1,1,0,0,0,0,85.500
NISSAN MARCH S 1.6 16V FLEX FUEL 5P,NISSAN,Hatch,2013,76000,1.6,Flex,Manual,Hidráulica,Prata,5,1,1,1,1,0,0,1,1,0,0,30.000
FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,Hatch,2015,100000,1.0,Flex,Manual,Hidráulica,Preto,2,1,1,1,1,1,1,1,0,0,0,37.500
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2013,248000,1.0,Flex,Manual,Mecânica,Branco,0,1,0,1,0,1,0,0,0,0,0,22.000
VOLVO XC40 T-4 2.0 190CV FWD,VOLVO,SUV,2019,20000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,0,1,1,1,1,1,1,1,1,1,0,175.000
VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,Hatch,2021,13000,1.0,Flex,Automático,Elétrica,Branco,7,1,1,1,1,1,1,1,1,1,0,127.500
HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,SUV,2017,40643,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,9,1,1,1,1,1,1,0,1,1,0,93.000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2015,88000,1.6,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,0,1,1,0,0,0,48.000
NISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2018,52000,1.6,Flex,Automático,Elétrica,Branco,8,1,1,1,0,1,1,1,1,0,0,89.000
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2014,90,1.8,Flex,Automático,Hidráulica,Branco,5,1,1,1,1,1,1,1,1,0,0,59.000
FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Passeio,2014,100000,1.0,Flex,Manual,Hidráulica,Prata,5,1,0,1,1,1,1,0,0,0,0,32.500
CITROEN C3 PICASSO GLX 1.6 FLEX 16V 5P MEC.,CITROEN,Sedã,2012,109000,1.6,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,0,0,0,28.500
HYUNDAI HB20 COMFORT STYLE 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2014,95476,1.0,Flex,Manual,Hidráulica,Prata,6,1,1,1,0,1,1,1,1,0,0,37.500
