tensor(68023.3828)
tensor(67810.9766)
tensor(59601.8398)
tensor(75818.7969)
tensor(52747.9805)
tensor(67421.3984)
tensor(73950.2031)
tensor(67410.3438)
tensor(72816.1172)
tensor(63127.1992)
tensor(66938.9609)
tensor(67060.3984)
tensor(75021.)
tensor(66633.3828)
tensor(66458.5625)
tensor(70895.7969)
tensor(59571.3789)
tensor(70357.3984)
tensor(61333.8008)
tensor(74587.3984)
tensor(63042.4805)
tensor(65777.3984)
tensor(65362.9805)
tensor(71273.6562)
tensor(69721.1562)
tensor(72690.)
tensor(57890.5586)
tensor(57757.5781)
tensor(63617.7812)
tensor(60109.1992)
tensor(78935.7969)
tensor(68868.5000)
tensor(63409.7812)
tensor(72335.3594)
tensor(81265.3984)
tensor(64309.5586)
tensor(66159.7969)
tensor(63995.1602)
tensor(80495.3984)
tensor(57635.7812)
tensor(62195.5586)
tensor(68167.3594)
tensor(56323.6016)
tensor(59473.3984)
tensor(68780.1797)
tensor(61734.6016)
tensor(72524.9609)
tensor(67999.5781)
tensor(71155.7812)
tensor(66247.7969)
tensor(60517.1992)
tensor(66075.3828)
tensor(69659.3828)
tensor(58729.6602)
tensor(68376.9766)
tensor(71143.7969)
tensor(59849.9609)
tensor(59309.9805)
tensor(63661.3789)
tensor(73527.3984)
tensor(64218.8008)
tensor(66177.3828)
tensor(68461.6016)
tensor(68330.3984)
tensor(62849.6016)
tensor(69358.6016)
tensor(63023.3789)
tensor(76041.5781)
tensor(70575.7812)
tensor(68183.6016)
tensor(71389.5000)
tensor(69333.)
tensor(77046.6562)
tensor(66469.5781)
tensor(67233.9609)
tensor(63437.1992)
tensor(73087.7812)
tensor(69125.2031)
tensor(72698.7812)
tensor(71399.5781)
tensor(64251.8008)
tensor(65883.6016)
tensor(65408.9414)
tensor(69731.3828)
tensor(65336.3789)
tensor(83139.3984)
tensor(70245.3828)
tensor(70699.)
tensor(69479.1797)
tensor(70810.8828)
tensor(66781.7969)
tensor(68342.9609)
tensor(60243.8008)
tensor(62221.3789)
tensor(67795.3594)
tensor(60819.1562)
tensor(67896.9766)
tensor(66157.3984)
tensor(67157.5000)
tensor(61933.3789)
tensor(66295.3828)
tensor(73303.5625)
tensor(68465.5938)
tensor(63135.3984)
tensor(74577.1719)
tensor(69847.3438)
tensor(59465.7812)
tensor(63938.6016)
tensor(67440.8125)
tensor(72346.5938)
tensor(68729.5781)
tensor(68367.3984)
tensor(73672.2031)
tensor(71848.0078)
tensor(63769.5938)
tensor(71163.3281)
tensor(65487.5938)
tensor(68320.9688)
tensor(62101.3984)
tensor(76421.2188)
tensor(66265.9922)
tensor(68027.3438)
tensor(69029.5781)
tensor(67596.1250)
tensor(68415.9609)
tensor(73464.9609)
tensor(66702.7734)
tensor(81603.3047)
tensor(61342.5781)
tensor(62661.7812)
tensor(59113.2891)
tensor(61767.3945)
tensor(64479.5742)
tensor(65162.9453)
tensor(65683.6328)
tensor(74027.0781)
tensor(63169.2266)
tensor(69912.9766)
tensor(66084.8906)
tensor(59970.7305)
tensor(67021.7109)
tensor(78341.1484)
tensor(59334.6094)
tensor(65927.0703)
tensor(63621.3203)
tensor(56662.9648)
tensor(69510.1328)
tensor(66418.4219)
tensor(63991.7617)
tensor(73458.0625)
tensor(61456.6602)
tensor(64562.1562)
tensor(75105.1562)
tensor(62101.0117)
tensor(64767.0352)
tensor(64828.4883)
tensor(83817.7891)
tensor(68534.2500)
tensor(69347.7734)
tensor(68922.6172)
tensor(65184.1758)
tensor(67651.1719)
tensor(73784.5469)
tensor(67911.2500)
tensor(67698.1875)
tensor(61152.7852)
tensor(66323.9766)
tensor(62456.5352)
tensor(57947.8984)
tensor(62115.6992)
tensor(61105.5000)
tensor(59216.7383)
tensor(68089.9922)
tensor(64965.6836)
tensor(70141.3203)
tensor(78070.9609)
tensor(60736.8984)
tensor(61270.9414)
tensor(71860.5625)
tensor(69761.5156)
tensor(61961.2734)
tensor(77768.6484)
tensor(69643.3750)
tensor(65348.4609)
tensor(66942.6484)
tensor(68401.5312)
tensor(57722.6406)
tensor(73684.3828)
tensor(70861.8516)
tensor(64814.0391)
tensor(72282.6875)
tensor(72033.5781)
tensor(65483.9961)
tensor(66110.9219)
tensor(63127.5117)
tensor(65643.1797)
tensor(72264.2734)
tensor(71648.5078)
tensor(76199.9766)
tensor(65462.6562)
tensor(61890.9844)
tensor(64633.9883)
tensor(65898.4219)
tensor(63828.4688)
tensor(57557.0508)
tensor(64144.0039)
tensor(64453.0156)
tensor(64418.9883)
tensor(74553.6484)
tensor(56771.0742)
tensor(66878.6250)
tensor(65576.1172)
tensor(61343.1758)
tensor(73032.4609)
tensor(66688.4688)
tensor(62078.5000)
tensor(65240.8438)
tensor(79001.2031)
tensor(61223.9492)
tensor(68725.6328)
tensor(67987.5938)
tensor(60522.6914)
tensor(66923.4766)
tensor(65734.5234)
tensor(64034.8516)
tensor(58545.0117)
tensor(73261.5625)
tensor(68993.2500)
tensor(79849.7578)
tensor(64024.8203)
tensor(74859.5781)
tensor(60216.2539)
tensor(73445.3828)
tensor(78409.2500)
tensor(79409.9766)
tensor(57481.4297)
tensor(68995.5625)
tensor(73276.2969)
tensor(56098.6797)
tensor(65925.7422)
tensor(65867.4844)
tensor(64726.5508)
tensor(67796.3750)
tensor(63345.6094)
tensor(71981.5781)
tensor(66161.2031)
tensor(66307.2734)
tensor(73376.0312)
tensor(56443.1289)
tensor(72550.3984)
tensor(61413.0352)
tensor(59460.1992)
tensor(70362.5234)
tensor(61021.7812)
tensor(73854.7031)
tensor(64331.9609)
tensor(67710.1250)
tensor(53460.7305)
tensor(66226.7500)
tensor(59322.0391)
tensor(75048.1094)
tensor(50548.3359)
tensor(58103.9766)
tensor(56613.6445)
tensor(71553.0703)
tensor(68018.0625)
tensor(67797.4688)
tensor(59991.1992)
tensor(57604.6289)
tensor(65798.2031)
tensor(59828.9961)
tensor(58004.1797)
tensor(61409.3516)
tensor(59199.3594)
