tensor(88997.4297)
tensor(88176.6016)
tensor(87163.2031)
tensor(87313.0391)
tensor(79616.8828)
tensor(86938.5391)
tensor(85083.1484)
tensor(87434.4375)
tensor(89973.3438)
tensor(84853.7812)
tensor(84901.3516)
tensor(87080.1094)
tensor(86010.5234)
tensor(90793.7734)
tensor(86100.1406)
tensor(85437.6172)
tensor(86390.2109)
tensor(87871.7109)
tensor(89215.2422)
tensor(85361.3281)
tensor(84302.7734)
tensor(89372.8438)
tensor(86593.1562)
tensor(88184.2422)
tensor(86027.1406)
tensor(85845.6172)
tensor(89166.1719)
tensor(88551.7188)
tensor(85759.4609)
tensor(83293.7734)
tensor(90194.1094)
tensor(86316.2500)
tensor(84997.3125)
tensor(85523.7578)
tensor(88387.6797)
tensor(88094.2266)
tensor(84096.7500)
tensor(90074.2812)
tensor(85118.4219)
tensor(86787.2109)
tensor(86308.9297)
tensor(85127.8281)
tensor(89546.7969)
tensor(84871.1172)
tensor(89801.7656)
tensor(85620.7891)
tensor(85498.3828)
tensor(88298.5469)
tensor(87298.0391)
tensor(86709.1406)
tensor(86848.6172)
tensor(87177.0078)
tensor(87806.7109)
tensor(84315.0234)
tensor(87095.6953)
tensor(83257.3438)
tensor(86813.1797)
tensor(88571.3594)
tensor(85968.0312)
tensor(89781.4609)
tensor(87207.8594)
tensor(85283.0703)
tensor(86334.9375)
tensor(86780.8828)
tensor(85955.4844)
tensor(86533.0938)
tensor(86354.9766)
tensor(85823.7578)
tensor(85339.1094)
tensor(88435.2969)
tensor(87360.6484)
tensor(84630.1797)
tensor(84422.3594)
tensor(86249.5078)
tensor(90284.2344)
tensor(87472.9766)
tensor(85202.4766)
tensor(85815.1562)
tensor(84006.7500)
tensor(88925.3906)
tensor(83790.7891)
tensor(88036.0703)
tensor(86218.5625)
tensor(84512.9297)
tensor(86877.9531)
tensor(87342.9219)
tensor(81621.1172)
tensor(87524.1484)
tensor(85672.7969)
tensor(85703.6719)
tensor(85884.1484)
tensor(82847.2812)
tensor(85516.1562)
tensor(86374.5234)
tensor(87185.3047)
tensor(87578.6406)
tensor(83238.7891)
tensor(85260.4531)
tensor(85097.6484)
tensor(83246.5469)
tensor(86438.6797)
tensor(85749.9922)
tensor(83789.5312)
tensor(84352.7188)
tensor(82507.1094)
tensor(85598.1406)
tensor(80874.5234)
tensor(85695.7109)
tensor(86203.4531)
tensor(84273.7109)
tensor(83220.9766)
tensor(86271.2500)
tensor(86410.3828)
tensor(82361.2656)
tensor(80986.8672)
tensor(86185.6562)
tensor(81820.8594)
tensor(84850.6875)
tensor(81681.1172)
tensor(86512.9141)
tensor(82386.6406)
tensor(84942.4219)
tensor(85294.6875)
tensor(82807.8516)
tensor(79947.2344)
tensor(80925.8203)
tensor(81631.6406)
tensor(84973.9922)
tensor(83675.3438)
tensor(85640.3750)
tensor(83381.6484)
tensor(82869.8984)
tensor(84317.3828)
tensor(81562.2031)
tensor(77308.0781)
tensor(81445.3516)
tensor(82991.1797)
tensor(81147.0781)
tensor(82469.6953)
tensor(80757.1953)
tensor(83068.6562)
tensor(81736.1094)
tensor(77979.5625)
tensor(81236.4375)
tensor(82722.8750)
tensor(81457.6172)
tensor(78836.0781)
tensor(82823.7500)
tensor(79546.7969)
tensor(76676.6641)
tensor(79196.6094)
tensor(84242.1016)
tensor(79009.8906)
tensor(74313.1484)
tensor(79988.0781)
tensor(79927.3828)
tensor(76841.8125)
tensor(79143.4688)
tensor(78004.2109)
tensor(72667.0156)
tensor(78476.2656)
tensor(76179.9531)
tensor(77062.1016)
tensor(73927.0156)
tensor(76654.9531)
tensor(74604.9297)
tensor(77759.9922)
tensor(74424.5859)
tensor(71908.2734)
tensor(74904.6406)
tensor(73185.0234)
tensor(73480.7422)
tensor(72005.4844)
tensor(71799.8516)
tensor(74091.7188)
tensor(69887.2266)
