@relation SP_KA-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_predicted

@attribute modelo numeric
@attribute marca numeric
@attribute combustivel numeric
@attribute cambio numeric
@attribute direcao numeric
@attribute cor numeric
@attribute ano numeric
@attribute quilometragem numeric
@attribute potenciamotor numeric
@attribute blindado numeric
@attribute predictedvalor numeric
@attribute valor numeric

@data
0,0,0,0,0,0.333333,0.5,0.666067,0,0,38098.738552,38300
0,0,0,0,0.5,0.333333,0.75,0.418058,0,0,41389.697247,38900
0,0,0,0,0,0.166667,0,0.560972,0,0,34568.918988,33000
0,0,0,0,0.5,0.833333,1,0.192017,0,0,45073.229604,47800
0,0,0,0,0.5,0.333333,0.75,0.421573,0,0,41377.942154,39000
0,0,0,0,0.5,0,0.75,0.658573,0,0,40381.624165,41900
0,0,0,0,0.5,0,0.75,0.24583,0,0,41747.153983,39900
0,0,0,0,0,0,1,0.223334,0,0,44253.100469,46990
0,0,0,0,0,0.5,0.75,0.477811,0,0,41156.620028,40500
0,0,0,0,0.5,0,0.5,0.555138,0,0,38366.261402,36900
0,0,0,0,0.5,0.333333,0,0.442662,0,0,34970.832066,36900
0,0,0,0,0,0,0.5,0.5699,0,0,38195.170388,35900
0,0,0,0,0,0,0.5,0.470781,0,0,38486.698687,38000
0,0,0,0,0,0.333333,0.75,0.281006,0,0,41705.853361,41000
0,0,0,0,0,0,0.5,0.462345,0,0,38511.749141,35000
0,0,0,0,0,0.333333,0.5,0.569197,0,0,38382.716085,38900
0,0,0,0,0,0.5,0.25,0.801178,0,0,35826.003339,38500
0,0,0,0,0,0,1,0.330186,0,0,43886.961767,46900
0,0,0,0,0,0.333333,0.5,0.372365,0,0,38974.841889,41300
0,0,0,0,0,0.166667,0,0.611376,0,0,34467.309862,35990
0,0,0,0,0,0.166667,0.75,0.467976,0,0,40971.794121,41800
0,0,0,0,0.5,0.333333,0.75,0.129839,0,0,42362.896988,41500
0,0,0,0,0,0.333333,0.75,0.688611,0,0,40355.248224,37500
0,0,0,0,0.5,0,0.75,0.280978,0,0,41629.047827,45900
0,0,0,0,0.5,0.166667,0,0.850386,0,0,34091.016232,38900
0,0,0,0,0,0,0,0.886231,0,0,33889.311706,38909
0,0,0,0,0,0,0.75,0.365208,0,0,41292.597019,43900
0,0,0,0,0,0.166667,1,0.54389,0,0,43152.869199,43900
0,0,0,0,0,0.333333,1,0.133354,0,0,44836.668931,43990
0,0,0,0,0.5,0,0,0.474472,0,0,35141.33358,36900
0,0,0,0,0,0.833333,1,0.632465,0,0,43186.040938,45500
0,0,0,0,0,0.166667,1,0.266919,0,0,44226.112641,39900
0,0,0,0,0,0,0.75,0.323157,0,0,41450.349974,37990
0,0,0,0,0,0.166667,1,0.305252,0,0,44077.594808,43800
0,0,0,0,0.5,0.166667,0,0.618405,0,0,34855.485318,28990
0,0,0,0,0,0,0.75,0.386424,0,0,41213.261897,41900
0,0,0,0,0.5,0,0.75,0.449692,0,0,41169.599586,41900
0,0,0,0,0,0,0.75,0.507336,0,0,40764.636163,39900
0,0,0,0,0.5,0,0.75,0.927713,0,0,39442.077272,39900
0,0,0,0,0.5,0.833333,1,0.202245,0,0,45049.376459,45000
0,0,0,0,0,0.166667,0.75,0.50593,0,0,40857.707394,41500
0,0,0,0,0,0.166667,0,0.562167,0,0,34858.408822,32999
0,0,0,0,0.5,0,0,0.477811,0,0,35133.453412,30500
0,0,0,0,0,0.166667,0.75,0.344246,0,0,41461.14274,38490
0,0,0,0,0,0.166667,0.75,0.386424,0,0,41302.737726,38900
0,0,0,0,0,0,0.75,0.263404,0,0,41675.587908,43500
0,0,0,0,0,0,1,0.298553,0,0,44009.169618,51900
0,0,0,0,0.5,0.333333,0.75,0.435632,0,0,41401.207382,41900
0,0,0,0,0.5,0,1,0.36563,0,0,43947.095671,42490
0,0,0,0,0.5,0,0.75,0.231067,0,0,41993.118813,40990
0,0,0,0,0.5,0.166667,0.75,0.347128,0,0,41644.29154,40900
0,0,0,0,0,0.333333,0.5,0.695732,0,0,38054.040751,36500
0,0,0,0,0.5,0.333333,0,0.310679,0,0,35644.361583,28000
0,0,0,0,0,0,0.75,0.300591,0,0,41535.265984,41300
0,0,0,0,0,0,1,0.4989,0,0,43233.047124,39990
0,0,0,0,0,0.166667,0.75,0.702755,0,0,40138.799979,39990
0,0,0,0,0,0.166667,1,0,0,0,45255.575715,40000
0,0,0,0,0,0.166667,0,0.611376,0,0,34747.499721,34790
0,0,0,0,0,0,0.5,0.386424,0,0,38922.551714,39500
0,0,0,0,0.5,0.166667,1,0.12773,0,0,44960.708731,48990
0,0,0,0,0,0.333333,0.75,0.421573,0,0,41260.803297,29990
0,0,0,0,0,0,0.75,0.49187,0,0,40821.66747,35000
0,0,0,0,0,0.166667,0,0.702762,0,0,34546.533233,36000
0,0,0,0,0,0.166667,0.75,0.273949,0,0,41726.537901,43900
0,0,0,0,0,0.166667,0,0.309097,0,0,35459.048242,29000
0,0,0,0,0.5,0,0.5,0.212087,0,0,39705.436344,33500
0,0,0,0,0.5,0.166667,0.75,0.423682,0,0,41356.158818,40000
0,0,0,0,0,0.166667,0.75,0.337216,0,0,41487.606212,38900
0,0,0,0,0.5,0.5,0.25,0.815238,0,0,36044.13305,37990
0,0,0,0,0.5,0,1,0.252086,0,0,44386.612677,42990
0,0,0,0,0.5,0,0.75,0.302067,0,0,41723.924026,39800
0,0,0,0,0.5,0,0.5,0.407513,0,0,39028.67031,41500
0,0,0,0,0,0.166667,1,0.449537,0,0,43518.264307,45800
0,0,0,0,0,0.166667,0.5,0.24583,0,0,39486.215112,42500
0,0,0,0,0,0,1,0.295038,0,0,44022.788708,43990
0,0,0,0,0,0,0.75,0.2388,0,0,41768.678577,41000
0,0,0,0,0.5,0,0.75,0.175532,0,0,42204.673718,39900
0,0,0,0,0,0,0.25,0.421573,0,0,36805.690834,36500
0,0,0,0,0,0.333333,0.75,0.256726,0,0,41883.203308,38500
0,0,0,0,0,0.833333,1,0.248642,0,0,44673.746114,46000
0,0,0,0,0.5,0.166667,0.75,0.280978,0,0,41828.879319,42800
0,0,0,0,0,0.5,1,0.119294,0,0,44944.453605,46580
0,0,0,0,0.5,0,0.5,0.625435,0,0,38289.26023,38900
0,0,0,0,0,0.166667,0.75,0.49187,0,0,40891.058037,39500
0,0,0,0,0,0,1,0.610673,0,0,42811.863157,40990
0,0,0,0,0,0.166667,1,0.081629,0,0,44728.194958,49100
0,0,0,0,0.5,0,0.75,0.449692,0,0,41119.699521,39900
0,0,0,0,0,0.833333,1,0.298553,0,0,44696.033498,45000
0,0,0,0,0,0.5,0,0.000225,0,0,36144.345849,36500
0,0,0,0,0,0,0.75,0.368147,0,0,41121.79732,45000
0,0,0,0,0,0,0.75,0.25075,0,0,41498.799024,40900
0,0,0,0,0,0.166667,0.75,0.400484,0.625,0,42846.229026,48990
0,0,0,0,0.5,0.333333,0,0.400484,0,0,35323.591847,35900
0,0,0,0,0,0.333333,0.5,0.323157,0,0,39220.543368,31900
0,0,0,0,0.5,0.166667,0,0.632465,0,0,34749.645125,28500
0,0,0,0,0.5,0,0.75,0.280978,0,0,41662.105354,39000
0,0,0,0,0,0,0.75,0.292226,0,0,41365.203581,38500
0,0,0,0,0,0.666667,0,0.580445,0,0,34978.365665,34000
0,0,0,0,0,0.5,0.75,0.794148,0,0,40262.574436,38800
0,0,0,0,0.5,0.166667,0,0.625435,0,0,34763.447417,36900
0,0,0,0,0,0,0.75,0.351276,0,0,41175.754338,39900
0,0,0,0,0.5,0.166667,0.5,0.442662,0,0,38958.607377,39900
0,0,0,0,0.5,0,0.25,0.702762,0,0,36127.796783,27800
0,0,0,0,0,0,0.75,0.358305,0,0,41153.262735,39000
0,0,0,0,0,0.5,0.5,0.625435,0,0,38487.317366,35000
0,0,0,0,0.5,0,0.75,0.555138,0,0,40784.609869,41800
0,0,0,0,0,0.5,1,0.202245,0,0,44672.316464,47900
0,0,0,0,0,0.166667,0.75,0.266919,0,0,41612.742087,41900
0,0,0,0,0,0.666667,1,0.133354,0,0,45067.836215,36000
0,0,0,0,0,0.333333,0.5,0.539672,0,0,38587.604082,36500
0,0,0,0,0,0,0.75,0.592852,0,0,40411.314909,39800
0,0,0,0,0,0,0,0.75197,0,0,34273.598488,32500
0,0,0,0,0.5,0.333333,0.75,0.24583,0,0,42111.186312,42500
0,0,0,0,0,0,0.75,0.196622,0,0,41673.763965,43900
0,0,0,0,0.5,0.333333,0.75,0.449692,0,0,41449.332402,39900
0,0,0,0,0,0,0.75,0.449692,0,0,40862.149019,42900
0,0,0,0,0,0,0,0.337216,0,0,35076.16048,38000
0,0,0,0,0.5,0.166667,0.25,0.759,0,0,36111.564515,37900
0,0,0,0,0,0.166667,1,0.280978,0,0,44071.532872,42500
0,0,0,0,0.5,0,0.75,0.688703,0,0,40365.193642,46500
0,0,0,0,0,0,1,0.189592,0,0,44202.219288,47990
0,0,0,0,0.5,0.333333,0.75,0.618405,0,0,40909.041805,41550
0,0,0,0,0,0.166667,1,0.126324,0,0,44581.31747,47000
0,0,0,0,0,0,1,0.36937,0,0,43608.436888,46500
0,0,0,0,0,0,0,0.692217,0,0,34383.087641,32500
0,0,0,0,0.5,0,0,0.22474,0,0,35491.579007,37800
0,0,0,0,0.5,0,1,0.228466,0,0,44338.680424,42400
0,0,0,0,0.5,0.833333,1,0.000049,0,0,45927.711258,44700
0,0,0,0,0,0,0.75,0.240909,0,0,41530.560625,43900
0,0,0,0,0,0.833333,1,0.330186,0,0,44592.031202,45990
0,0,0,0,0.5,0,1,0.168503,0,0,44536.032522,46900
0,0,0,0,0,0.166667,0,0.773059,0,0,34322.915659,40900
0,0,0,0,0,0,0.25,0.604346,0,0,36163.48419,39000
0,0,0,0,0.5,0.166667,0.5,0.695732,0,0,38233.382698,38000
0,0,0,0,0.5,0.166667,0.75,0.210681,0,0,42081.255686,45000
0,0,0,0,0,0.166667,0.75,0.266919,0,0,41803.674654,41900
0,0,0,0,0.5,0.333333,0,0.611376,0,0,34687.285477,37900
0,0,0,0,0,0,0.5,0.529831,0,0,38428.407279,40000
0,0,0,0,0,0.166667,0.25,0.537212,0,0,36467.009182,34000
0,0,0,0,0,0.5,1,0.119294,0,0,45042.669645,47800
0,0,0,0,0,0,1,0.182562,0,0,44508.297851,40000
0,0,0,0,0.5,0.333333,0.75,0.182562,0,0,42286.026978,35900
0,0,0,0,0,0.166667,0.75,0.365335,0,0,41424.518379,39999
0,0,0,0,0,0.833333,1,0.365616,0,0,44275.706707,43900
0,0,0,0,0,0.166667,0,0.913654,0,0,33910.05072,34900
0,0,0,0,0,0.5,0.75,0.49187,0,0,41127.674393,36000
0,0,0,0,0,0.5,1,0.388421,0,0,43993.155122,47490
0,0,0,0,0.5,0,1,0.273949,0,0,44210.395836,44900
0,0,0,0,0.5,0.333333,0.25,0.510126,0,0,36667.864293,35900
0,0,0,0,0,0,0,0.604346,0,0,34554.056383,37900
0,0,0,0,0.5,0.5,0.5,0.127491,0,0,40179.151726,41000
0,0,0,0,0.5,0,0,0.688703,0,0,34400.062539,36990
0,0,0,0,0.5,0,0.75,0.364491,0,0,41393.490155,44610
0,0,0,0,0,0.333333,0.75,0.379394,0,0,41464.591515,42000
0,0,0,0,0.5,0.833333,1,0.330186,0,0,44473.483378,49990
0,0,0,0,0.5,0,0,0.615846,0,0,34569.927835,34980
0,0,0,0,0,0,1,0.304479,0,0,44031.730493,44000
0,0,0,0,0.5,0.333333,0,0.442662,0,0,35104.955424,36900
0,0,0,0,0,0.333333,0.75,0.442662,0,0,41222.085605,40500
0,0,0,0,0,0,0,0.660584,0,0,34422.765218,37900
0,0,0,0,0,0,1,0.077116,0,0,44918.590517,37900
0,0,0,0,0,0,0.75,0.337216,0,0,41438.529987,39500
0,0,0,0,0,0,1,0.407513,0,0,43627.92376,42900
0,0,0,0,0.5,0,0,0.586771,0,0,34638.913146,34999
0,0,0,0,0.5,0.333333,0.75,0.24583,0,0,42040.127636,42900
0,0,0,0,0.5,0,0.75,0.344246,0,0,41471.114563,36000
0,0,0,0,0.5,0,0.75,0.337216,0,0,41498.097151,41900
0,0,0,0,0,0,1,0.379394,0,0,43738.178115,46583
0,0,0,0,0,0.5,0.75,0.000021,0,0,43035.871135,39950
0,0,0,0,0,0,0.75,0.351276,0,0,41384.611114,39990
0,0,0,0,0,0,0,0.583257,0,0,34603.950778,36850
0,0,0,0,0,0.333333,0.75,0.000323,0,0,42938.094283,36000
0,0,0,0,0.5,0.166667,1,0.324654,0,0,44108.786837,48900
0,0,0,0,0,0,0.75,0.477811,0,0,40902.372878,40000
0,0,0,0,0.5,0,1,0.24583,0,0,44320.278114,46000
0,0,0,0,0,0,1,0.12837,0,0,44719.429462,48500
0,0,0,0,0,0.833333,1,0.217922,0,0,44851.5608,46590
0,0,0,0,0.5,0.333333,1,0.121403,0,0,44997.225706,43300
0,0,0,0,0,0.333333,1,0.345652,0,0,44063.971796,44000
0,0,0,0,0,0.5,1,0.431274,0,0,43825.161028,44320
0,0,0,0,0,0,1,0.217711,0,0,44371.100285,46990
0,0,0,0,0.5,0.833333,1,0.196622,0,0,44993.076074,47500
0,0,0,0,0,0.5,0.75,0.283087,0,0,41931.187377,40000
0,0,0,0,0,0.333333,0.25,1,0,0,35248.378355,37900
0,0,0,0,0,0.333333,0,0.527019,0,0,34849.080721,33500
0,0,0,0,0.5,0,0.75,0.543328,0,0,40713.991902,41790
0,0,0,0,0,0,1,0.217711,0,0,44371.100285,48990
0,0,0,0,0.5,0,1,0.259889,0,0,44265.349122,47800
0,0,0,0,0,0,0.75,0.302067,0,0,41474.626747,40500
0,0,0,0,0,0.5,1,0.150225,0,0,44955.336561,45990
0,0,0,0,0,0,0.5,0.456721,0,0,38632.168832,42900
0,0,0,0,0,0.333333,0.5,0.49187,0,0,38773.68597,38000
0,0,0,0,0.5,0.166667,0.5,0.210681,0,0,39623.40882,43900
0,0,0,0,0.5,0.166667,0.75,0.701567,0,0,40584.732632,41900
0,0,0,0,0,0.166667,0,0.435632,0,0,34977.204881,35900
0,0,0,0,0,0.166667,0.75,0.477811,0,0,41071.258785,40000
0,0,0,0,0,0.5,1,0.119294,0,0,45052.9254,45600
0,0,0,0,0,0,0.75,0.386424,0,0,41215.580115,40900
0,0,0,0,0.5,0,0.5,0.23177,0,0,39438.091252,37990
0,0,0,0,0,0,0,0.50988,0,0,34760.842016,34790
0,0,0,0,1,0,1,0.200136,0,0,44766.752453,44500
0,0,0,0,0,0.166667,1,0.351922,0,0,44033.133469,45990
0,0,0,0,0,0.333333,0,0.85923,0,0,34283.162491,34999
0,0,0,0,0,0.166667,0,0.969892,0,0,34030.212139,32500
0,0,0,0,0,0,0.75,0.411028,0,0,41140.371554,39000
0,0,0,0,0,0.833333,1,0.285196,0,0,44810.897108,45500
0,0,0,0,0.5,0.166667,1,0.449692,0,0,43920.391399,43000
0,0,0,0,0.5,0.333333,0.75,0.864446,0,0,40230.239687,28900
0,0,0,0,0,0.166667,0.75,0.625435,0,0,40624.232746,39900
0,0,0,0,0.5,0,0.5,0.330186,0,0,39159.469063,39900
0,0,0,0,0.5,0.333333,0.75,0.306988,0,0,41928.066879,39900
0,0,0,0,0,0,0,0.001132,0,0,35770.15501,34000
0,0,0,0,0.5,0.333333,0.75,0.463751,0,0,41442.320237,39900
0,0,0,0,0.5,0.333333,0.75,0.295038,0,0,41965.307812,41500
0,0,0,0,0,0.166667,0.75,0.656366,0,0,40531.416211,42000
0,0,0,0,0.5,0,1,0.128433,0,0,44797.078545,39990
0,0,0,0,0,0.333333,0.75,0.280978,0,0,41814.077422,36900
0,0,0,0,0.5,0.166667,0.25,0.548108,0,0,36605.314613,38999
0,0,0,0,0,0.333333,0.25,0.000583,0,0,37900.352433,35500
0,0,0,0,0,0,0.75,0.402593,0,0,41166.139057,39000
0,0,0,0,0,0.166667,0.75,0.29082,0,0,41646.029504,38900
0,0,0,0,0,0,0.5,0.534048,0,0,38422.536336,39990
0,0,0,0,0.5,0,0.75,0.269731,0,0,41768.522136,40000
0,0,0,0,0,0.333333,0,0.460799,0,0,35007.730521,36500
0,0,0,0,0.5,0.5,1,0.252859,0,0,44827.673224,48990
0,0,1,0,0,0,0.75,0.175532,0,0,43845.095001,42300
0,0,0,0,0,0.833333,1,0.119294,0,0,45333.775489,44000
0,0,0,0,0.5,0,0.5,0.278166,0,0,39306.237034,39890
0,0,0,0,0,0.166667,1,0.435632,0,0,43767.212031,41990
0,0,0,0,0.5,0,1,0.126324,0,0,44803.742302,46900
0,0,0,0,0,0,0,0.844748,0,0,34170.983527,36000
0,0,0,0.5,0.5,0.166667,0.75,0.609386,0,0,42125.525813,34500
0,0,0,0,0,0.5,0.5,0.351276,0,0,39289.54385,32900
0,0,0,0,0,0.5,1,0.42087,0,0,44097.635275,45900
0,0,0,0,0.5,0,1,0.674643,0,0,43065.5443,44900
0,0,0,0,0,0.5,0.75,0.49187,0,0,41298.959586,35000
0,0,0,0,0,0,1,0.280978,0,0,44116.672247,43990
0,0,0,0,0,0,1,0.210681,0,0,44339.755376,45890
0,0,0,0,0,0,1,0.299185,0,0,44058.867072,45990
0,0,0,0,0.5,0.333333,0.5,0.555138,0,0,38774.877523,43990
0,0,0,0,0.5,0.166667,1,0.126324,1,0,49479.002549,48990
0,0,0,0,0,0,0,0.252859,0,0,35253.42253,37490
0,0,0,0,0,0,0.25,0.700906,0,0,35925.069123,34900
0,0,0,0,0,0.166667,0.5,0.421573,0,0,38854.525577,38900
0,0,0,0,0,0,0.75,0.358305,0,0,41294.748286,41900
0,0,0,0,0,0.333333,0.75,0.337216,0,0,41638.55683,41500
0,0,0,0,0,0.166667,0.5,0.74494,0,0,37781.063183,37950
0,0,0,0,0.5,0,0.75,0.175532,0,0,42245.580992,41586
0,0,0,0,0,0.166667,0,0.639494,0,0,34580.132959,36900
0,0,0,0,0.5,0,0.5,0.359008,0,0,39181.77889,39900
0,0,0,0,0,0.166667,0.75,0.3209,0,0,41568.756052,34320
0,0,0,0,0,0.166667,1,0.201542,0,0,44542.228411,46500
0,0,0,0,0,0,0.75,0.367795,0,0,41258.729636,40900
0,0,0,0,0,0.166667,0,0.797663,0,0,34235.90073,33500
0,0,0,0,0.5,0.166667,0,0.925604,0,0,34111.285012,34900
0,0,0,0,0,0.333333,0.75,0.435632,0,0,41262.848723,39500
0,0,0,0,0.5,0,1,0.421573,0,0,43797.156695,45900
0,0,0,0,0,0.333333,0.75,0.397672,0,0,41407.35575,38900
0,0,0,0,0.5,0.5,0,0.435632,0,0,35376.76869,34500
0,0,0,0,0.5,0.333333,0.75,0.332239,0,0,41907.529282,34320
0,0,0,0,0,0.166667,0.75,0.534048,0,0,40761.855979,38700
0,0,0,0,0,0.166667,0.75,0.442662,0,0,41105.585318,41500
0,0,0,0,0.5,0.333333,0.75,0.256374,0,0,42200.665512,43500
0,0,0,0,0.5,0.333333,0.75,0.24583,0,0,42241.525017,42900
0,0,0,0,0,0,0.5,0.379394,0,0,38883.400218,38500
0,0,0,0,0,0.333333,0.75,0.351276,0,0,41584.67806,38900
0,0,0,0,0,0,0.25,0.561464,0,0,36307.41662,37900
0,0,0,0,0.5,0,0.5,0.56505,0,0,38476.996341,40008
0,0,0,0,0,0,0,0.632465,0,0,34526.077773,36900
0,0,0,0,0,0.166667,0.5,0.527019,0,0,38496.209245,41900
0,0,0,0,0.5,0.5,0.75,0.000387,0,0,43334.741852,37000
0,0,0,0,0.5,0,1,0.346952,0,0,44089.671605,44880
0,0,0,0,0,0.5,1,0.379394,0,0,44118.492718,45500
0,0,0,0,0,0.833333,1,0.172017,0,0,45200.225424,48500
0,0,0,0,0.5,0.333333,1,0.344246,0,0,44373.329785,47900
0,0,0,0,0.5,0,0.25,0.512959,0,0,36635.858078,39900
0,0,0,0,0,0,1,0.316127,0,0,43956.876942,43900
0,0,0,0,0,0.333333,0.75,0.435632,0,0,41262.848723,39900
0,0,0,0,0,0.166667,1,0.316127,0,0,44093.461186,48900
0,0,0,0,0.5,0.5,0.75,0.000401,0,0,43334.686745,39900
0,0,0,0,0,0.166667,0.75,0.442662,0,0,41105.585318,39000
0,0,0,0,0,0,0.75,0.461853,0,0,40903.694878,36000
0,0,0,0,0,0.166667,0.5,0.519989,0,0,38519.855264,38990
0,0,0,0,0,0.166667,0.75,0.670861,0,0,40254.463883,42890
0,0,0,0,0,0.166667,0.75,0.414543,0,0,41212.048662,44899
0,0,0,0,0.5,0.166667,0.75,0.172017,0,0,42393.469952,38500
0,0,0,0,0,0.166667,0,0.000984,0,0,36175.798868,32000
0,0,0,0,0.5,0.333333,0.75,0.730881,0,0,40400.029382,38900
0,0,0,0,0,0,1,0.000239,0,0,45190.644268,45000
0,0,0,0,0,0.166667,0,0.527019,0,0,34837.03783,34900
0,0,0,1,0.5,0,0.5,0.607425,0,0,40055.679803,40900
0,0,0,0,0,0,0.5,0.773059,0,0,37586.004939,37990
